iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,1,1,0,16,22083.04,692159.17,953.60,21660.03,423.01,8.80,5414.94,16245.09,0.2452,47766
1,prefill,1,1,0,16,23294.88,665002.40,962.88,22871.74,423.14,6.27,5202.85,17668.89,0.2233,47766
2,prefill,1,1,0,16,23033.86,629178.66,976.70,22603.14,430.72,6.53,4923.09,17680.05,0.2137,47766
3,prefill,1,1,0,16,22971.84,636655.71,960.58,22547.94,423.90,6.37,4981.38,17566.56,0.2168,47766
4,prefill,1,1,0,16,23348.38,643203.20,957.89,22923.71,424.67,6.46,5032.51,17891.20,0.2155,47766
5,prefill,1,1,0,16,23336.86,637602.14,966.62,22904.48,432.38,6.40,4988.82,17915.66,0.2138,47766
6,prefill,1,1,0,16,23347.49,638358.78,970.91,22928.00,419.49,6.78,4994.76,17933.24,0.2139,47766
7,prefill,1,1,0,16,23476.86,649384.26,967.36,23052.58,424.29,6.30,5080.87,17971.70,0.2164,47766
8,prefill,1,1,0,16,23619.74,649448.10,961.60,23200.99,418.75,5.73,5081.33,18119.67,0.2151,47766
9,prefill,1,1,0,16,23653.57,631871.26,961.73,23227.42,426.14,5.70,4944.01,18283.42,0.2090,47766
10,prefill,1,1,0,16,23757.31,650921.28,975.94,23338.66,418.66,6.08,5092.95,18245.71,0.2144,47766
11,prefill,1,1,0,16,23625.28,631743.52,963.46,23198.40,426.88,5.89,4943.02,18255.38,0.2092,47766
12,prefill,1,1,0,16,23936.99,633580.77,960.45,23517.02,419.97,6.02,4957.35,18559.67,0.2071,47766
13,prefill,1,1,0,16,23990.18,649604.03,971.68,23564.64,425.54,6.08,5082.62,18482.02,0.2119,47766
14,prefill,1,1,0,16,24162.14,654431.17,943.49,23733.50,428.64,6.14,5120.11,18613.39,0.2119,47766
15,prefill,1,1,0,16,23906.62,629180.26,965.15,23485.25,421.38,4.86,4923.01,18562.24,0.2059,47766
16,decode_full,1,0,1,1,10525.92,244266.21,926.18,10085.57,440.35,4.48,1915.57,8170.00,0.1820,47766
17,decode_full,1,0,1,1,10521.73,244474.18,938.82,10078.75,442.98,4.38,1917.29,8161.46,0.1822,47766
18,decode_full,1,0,1,1,10539.46,244268.45,936.61,10099.39,440.06,4.54,1915.66,8183.73,0.1818,47766
19,decode_full,1,0,1,1,10515.23,244206.72,941.92,10068.16,447.07,4.61,1915.22,8152.94,0.1821,47766
20,decode_full,1,0,1,1,10528.77,244343.84,944.58,10081.25,447.52,4.29,1916.32,8164.93,0.1820,47766
21,decode_full,1,0,1,1,10519.65,244164.13,928.35,10079.55,440.10,4.74,1914.79,8164.77,0.1820,47766
22,decode_full,1,0,1,1,10536.19,244217.60,919.68,10089.38,446.82,4.48,1915.13,8174.24,0.1818,47766
23,decode_full,1,0,1,1,10519.14,244429.82,925.98,10075.55,443.58,4.29,1916.84,8158.71,0.1822,47766
24,decode_full,1,0,1,1,10520.74,243942.18,935.58,10071.46,449.28,4.19,1913.11,8158.35,0.1818,47766
25,decode_full,1,0,1,1,10539.90,244563.46,923.39,10091.94,447.97,4.19,1917.87,8174.07,0.1820,47766
26,decode_full,1,0,1,1,10541.31,244510.59,933.60,10092.32,448.99,4.70,1917.53,8174.79,0.1819,47766
27,decode_full,1,0,1,1,10529.98,244078.27,942.14,10090.78,439.20,4.29,1914.22,8176.56,0.1818,47766
28,decode_full,1,0,1,1,10527.17,244322.94,941.47,10081.54,445.63,4.29,1916.13,8165.41,0.1820,47766
29,decode_full,1,0,1,1,10543.23,244570.53,939.42,10097.28,445.95,4.16,1918.05,8179.23,0.1819,47766
30,decode_full,1,0,1,1,10530.27,244359.68,936.16,10090.59,439.68,4.13,1916.37,8174.22,0.1820,47766
31,decode_full,1,0,1,1,10530.62,244098.14,932.80,10084.80,445.82,4.29,1914.30,8170.50,0.1818,47766
32,decode_full,1,0,1,1,10555.78,244572.80,935.90,10109.06,446.72,4.51,1918.04,8191.02,0.1817,47766
33,decode_full,1,0,1,1,10547.30,244773.38,940.83,10100.64,446.66,4.54,1919.64,8181.00,0.1820,47766
34,decode_full,1,0,1,1,10536.80,244366.34,936.86,10090.08,446.72,4.29,1916.43,8173.65,0.1819,47766
35,decode_full,1,0,1,1,10520.70,244357.18,940.61,10077.18,443.52,4.67,1916.39,8160.80,0.1822,47766
36,decode_full,1,0,1,1,10530.11,244156.13,943.71,10083.30,446.82,4.54,1914.84,8168.45,0.1818,47766
