iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,8,8,0,16,21571.07,653745.57,957.60,21148.86,422.21,12.77,5114.87,16034.00,0.2371,49586
1,prefill,8,8,0,16,23070.21,634719.81,973.41,22656.80,413.41,9.02,4966.35,17690.45,0.2153,49586
2,prefill,8,8,0,16,23000.67,618864.86,952.90,22578.40,422.27,10.18,4842.33,17736.07,0.2105,49586
3,prefill,8,8,0,16,23193.82,652072.74,976.29,22770.69,423.14,9.47,5101.95,17668.74,0.2200,49586
4,prefill,8,8,0,16,23310.98,649709.25,964.99,22892.22,418.75,10.18,5083.39,17808.83,0.2181,49586
5,prefill,8,8,0,16,23340.51,652815.07,968.13,22919.01,421.50,10.50,5107.68,17811.33,0.2188,49586
6,prefill,8,8,0,16,23251.33,646814.43,955.55,22823.71,427.62,9.38,5060.70,17763.01,0.2177,49586
7,prefill,8,8,0,16,23344.10,627398.50,960.70,22923.36,420.74,9.34,4909.06,18014.30,0.2103,49586
8,prefill,8,8,0,16,23608.35,650187.33,949.92,23187.26,421.09,9.38,5087.01,18100.25,0.2155,49586
9,prefill,8,8,0,16,23660.61,661569.28,955.17,23237.89,422.72,10.40,5175.97,18061.92,0.2188,49586
10,prefill,8,8,0,16,23640.26,620539.14,970.85,23213.73,426.53,8.86,4855.55,18358.18,0.2054,49586
11,prefill,8,8,0,16,23581.18,651361.92,966.14,23157.34,423.84,9.57,5096.31,18061.03,0.2161,49586
12,prefill,8,8,0,16,23825.41,634329.41,969.31,23399.42,425.98,10.43,4963.27,18436.15,0.2083,49586
13,prefill,8,8,0,16,24061.47,666932.03,956.86,23642.27,419.20,9.60,5217.88,18424.39,0.2169,49586
14,prefill,8,8,0,16,23881.34,666132.48,963.39,23458.37,422.98,9.76,5211.69,18246.68,0.2182,49586
15,prefill,8,8,0,16,23997.25,656684.90,962.30,23577.25,420.00,12.38,5137.87,18439.38,0.2141,49586
16,mixed,8,7,1,16,21053.28,708271.65,969.02,20631.52,421.76,12.32,5540.94,15090.58,0.2632,49586
17,mixed,8,7,1,16,22264.99,641963.68,964.29,21839.36,425.63,14.34,5022.87,16816.49,0.2256,49586
18,mixed,8,7,1,16,22293.73,654592.54,967.58,21872.38,421.34,13.44,5121.56,16750.82,0.2297,49586
19,mixed,8,7,1,16,22415.01,668590.14,967.07,21984.16,430.85,12.90,5230.92,16753.24,0.2334,49586
20,mixed,8,7,1,16,22599.81,683299.26,961.57,22176.51,423.30,12.70,5345.79,16830.72,0.2365,49586
21,mixed,8,7,1,16,22617.25,680604.35,966.08,22187.78,429.47,13.41,5324.77,16863.01,0.2354,49586
22,mixed,8,7,1,16,22727.04,680766.14,961.73,22303.68,423.36,13.12,5326.00,16977.68,0.2343,49586
23,mixed,8,7,1,16,22710.66,681870.85,972.42,22284.32,426.34,12.45,5334.71,16949.61,0.2349,49586
24,mixed,8,7,1,16,23069.31,683257.06,958.56,22641.22,428.10,12.22,5345.43,17295.78,0.2317,49586
25,mixed,8,7,1,16,23006.85,684847.39,967.78,22578.21,428.64,12.74,5357.93,17220.28,0.2329,49586
26,mixed,8,7,1,16,23016.86,689936.96,967.84,22589.95,426.91,12.58,5397.69,17192.26,0.2345,49586
27,mixed,8,7,1,16,22974.53,704737.73,969.06,22551.52,423.01,13.09,5513.33,17038.19,0.2400,49586
28,mixed,8,7,1,16,23573.60,703409.15,968.32,23144.64,428.96,11.46,5502.95,17641.69,0.2334,49586
29,mixed,8,7,1,16,23327.14,710069.41,972.90,22904.90,422.24,13.34,5555.02,17349.88,0.2381,49586
30,mixed,8,7,1,16,23330.30,700599.17,957.57,22908.06,422.24,14.05,5480.91,17427.15,0.2349,49586
31,mixed,8,7,1,16,23436.35,713967.33,965.57,23011.17,425.18,12.64,5585.41,17425.75,0.2383,49586
32,mixed,8,7,1,16,23534.08,697581.22,959.07,23113.57,420.51,14.69,5457.35,17656.22,0.2319,49586
33,mixed,8,7,1,16,20581.06,763792.48,972.22,20150.88,430.18,14.30,5974.72,14176.16,0.2903,49586
34,mixed,8,6,2,16,22026.72,733113.22,971.20,21603.78,422.94,14.21,5735.03,15868.74,0.2604,49586
35,mixed,8,6,2,16,21710.14,732939.94,962.30,21286.08,424.06,15.52,5733.61,15552.47,0.2641,49586
36,mixed,8,6,2,16,21868.64,734736.13,962.05,21441.89,426.75,15.10,5747.64,15694.25,0.2628,49586
37,mixed,8,6,2,16,21852.48,717845.50,960.38,21425.92,426.56,15.71,5615.67,15810.25,0.2570,49586
38,mixed,8,6,2,16,21896.45,714292.90,962.14,21467.10,429.34,15.23,5587.93,15879.17,0.2552,49586
39,mixed,8,6,2,16,22387.97,742267.01,961.86,21962.62,425.34,15.14,5806.48,16156.15,0.2594,49586
40,mixed,8,6,2,16,22115.36,726159.87,964.48,21694.82,420.54,14.21,5680.66,16014.16,0.2569,49586
41,mixed,8,6,2,16,22205.09,737042.62,975.49,21774.08,431.01,14.91,5765.77,16008.31,0.2597,49586
42,mixed,8,6,2,16,22388.61,744560.86,967.01,21966.98,421.63,14.59,5824.44,16142.54,0.2602,49586
43,mixed,8,6,2,16,22733.79,732885.66,975.23,22305.86,427.94,15.39,5733.29,16572.57,0.2522,49586
44,mixed,8,6,2,16,22504.96,729027.36,964.32,22080.26,424.70,14.24,5703.06,16377.20,0.2534,49586
45,mixed,8,6,2,16,22610.30,735661.89,965.92,22183.33,426.98,14.34,5754.90,16428.42,0.2545,49586
46,mixed,8,6,2,16,22763.81,759010.66,977.57,22343.65,420.16,15.52,5937.41,16406.24,0.2608,49586
47,mixed,8,6,2,16,22713.12,750134.69,969.06,22290.85,422.27,14.34,5868.00,16422.85,0.2584,49586
48,mixed,8,6,2,16,22905.31,754560.61,975.26,22478.56,426.75,15.01,5902.62,16575.94,0.2577,49586
49,mixed,8,6,2,16,22986.11,754510.75,961.82,22562.62,423.49,14.82,5902.13,16660.49,0.2568,49586
50,mixed,8,6,2,16,22733.76,742021.54,978.82,22308.90,424.86,15.39,5804.69,16504.21,0.2553,49586
