iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,16,16,0,16,29302.37,664723.58,959.04,28880.10,422.27,12.13,5200.65,23679.45,0.1775,59346
1,prefill,16,16,0,16,32498.91,653208.86,962.91,32072.83,426.08,13.02,5110.72,26962.12,0.1573,59346
2,prefill,16,16,0,16,32542.78,644120.26,966.40,32113.02,429.76,11.97,5039.74,27073.28,0.1549,59346
3,prefill,16,16,0,16,32591.04,656693.54,964.67,32161.86,429.18,12.00,5137.95,27023.90,0.1576,59346
4,prefill,16,16,0,16,32722.53,655187.74,961.57,32298.69,423.84,12.45,5126.17,27172.52,0.1567,59346
5,prefill,16,16,0,16,32812.61,656599.55,972.00,32388.32,424.29,11.78,5137.28,27251.04,0.1566,59346
6,prefill,16,16,0,16,32841.38,656144.29,951.74,32411.87,429.50,11.33,5133.56,27278.31,0.1563,59346
7,prefill,16,16,0,16,32828.90,640719.30,962.02,32399.97,428.93,10.82,5013.14,27386.83,0.1527,59346
8,prefill,16,16,0,16,33118.08,651743.65,972.90,32689.95,428.13,11.97,5099.35,27590.60,0.1540,59346
9,prefill,16,16,0,16,33039.36,637937.47,972.35,32614.50,424.86,11.55,4991.48,27623.01,0.1511,59346
10,prefill,16,16,0,16,33260.48,676445.57,952.61,32836.80,423.68,10.59,5292.17,27544.63,0.1591,59346
11,prefill,16,16,0,16,33106.34,660239.49,964.35,32677.82,428.51,13.54,5165.65,27512.17,0.1560,59346
12,prefill,16,16,0,16,33368.51,660576.80,963.14,32942.59,425.92,10.85,5168.28,27774.31,0.1549,59346
13,prefill,16,16,0,16,33400.90,667549.70,970.85,32975.30,425.60,10.98,5222.82,27752.48,0.1564,59346
14,prefill,16,16,0,16,33577.44,682986.18,965.70,33155.36,422.08,11.46,5343.37,27811.99,0.1591,59346
15,prefill,16,16,0,16,33523.55,669068.86,962.11,33097.09,426.46,12.90,5234.62,27862.47,0.1561,59346
16,mixed,16,15,1,16,28457.95,749814.78,964.06,28030.34,427.62,13.86,5865.46,22164.88,0.2061,59346
17,mixed,16,15,1,16,31482.43,696072.74,967.90,31054.37,428.06,15.65,5445.63,25608.74,0.1730,59346
18,mixed,16,15,1,16,31414.30,705129.98,960.42,30986.98,427.33,15.10,5516.33,25470.64,0.1756,59346
19,mixed,16,15,1,16,31441.82,689740.26,968.51,31016.93,424.90,13.76,5396.16,25620.77,0.1716,59346
20,mixed,16,15,1,16,31694.08,688995.42,974.43,31262.08,432.00,14.37,5390.39,25871.69,0.1701,59346
21,mixed,16,15,1,16,31732.22,698723.94,974.88,31304.54,427.68,13.50,5466.40,25838.15,0.1723,59346
22,mixed,16,15,1,16,31825.25,705505.12,972.26,31397.44,427.81,13.15,5519.35,25878.09,0.1734,59346
23,mixed,16,15,1,16,31815.33,708143.20,964.93,31390.91,424.42,13.50,5539.91,25851.00,0.1741,59346
24,mixed,16,15,1,16,32254.27,711201.70,963.58,31823.14,431.14,13.47,5563.79,26259.34,0.1725,59346
25,mixed,16,15,1,16,31926.46,710796.90,977.73,31497.76,428.70,13.86,5560.74,25937.02,0.1742,59346
26,mixed,16,15,1,16,32048.86,706375.62,964.99,31624.13,424.74,14.43,5526.10,26098.03,0.1724,59346
27,mixed,16,15,1,16,32127.17,711623.97,963.04,31702.85,424.32,13.92,5567.09,26135.76,0.1733,59346
28,mixed,16,15,1,16,32314.53,711230.50,963.90,31886.78,427.74,14.08,5564.02,26322.77,0.1722,59346
29,mixed,16,15,1,16,32319.42,693060.96,965.86,31895.94,423.49,14.18,5422.08,26473.85,0.1678,59346
30,mixed,16,15,1,16,32370.43,719356.13,969.18,31945.50,424.93,13.86,5627.54,26317.96,0.1738,59346
31,mixed,16,15,1,16,32392.67,712334.59,974.34,31964.86,427.81,14.46,5572.73,26392.14,0.1720,59346
32,mixed,16,15,1,16,32486.56,709563.62,965.54,32052.16,434.40,15.30,5551.01,26501.15,0.1709,59346
33,mixed,16,15,1,16,27257.92,761957.25,972.19,26828.86,429.06,15.52,5960.39,20868.48,0.2187,59346
34,mixed,16,14,2,16,30823.78,763640.13,970.98,30394.21,429.57,16.32,5973.52,24420.68,0.1938,59346
35,mixed,16,14,2,16,30409.50,738688.74,976.83,29978.34,431.17,15.90,5778.64,24199.70,0.1900,59346
36,mixed,16,14,2,16,30431.90,724974.46,963.65,29997.22,434.69,16.06,5671.39,24325.82,0.1864,59346
37,mixed,16,14,2,16,30566.69,730706.08,977.66,30130.02,436.67,17.79,5716.28,24413.74,0.1870,59346
38,mixed,16,14,2,16,30610.43,742121.28,973.63,30182.21,428.22,15.14,5805.43,24376.78,0.1897,59346
39,mixed,16,14,2,16,30655.04,734009.50,985.54,30225.95,429.09,15.87,5742.15,24483.80,0.1873,59346
40,mixed,16,14,2,16,30637.41,736874.24,962.59,30210.88,426.53,15.81,5764.35,24446.53,0.1881,59346
41,mixed,16,14,2,16,30760.13,746828.13,971.26,30331.65,428.48,15.62,5842.18,24489.47,0.1899,59346
42,mixed,16,14,2,16,31112.90,737470.82,971.01,30685.82,427.07,15.20,5769.08,24916.75,0.1854,59346
43,mixed,16,14,2,16,30910.62,748495.26,963.23,30485.89,424.74,15.52,5855.14,24630.74,0.1894,59346
44,mixed,16,14,2,16,30938.46,730944.58,969.09,30510.69,427.78,14.82,5718.08,24792.61,0.1848,59346
45,mixed,16,14,2,16,31396.26,770452.80,977.63,30966.98,429.28,16.67,6026.80,24940.18,0.1920,59346
46,mixed,16,14,2,16,31220.48,770261.02,954.62,30791.39,429.09,16.64,6025.12,24766.27,0.1930,59346
47,mixed,16,14,2,16,31487.97,772155.62,957.54,31058.05,429.92,15.58,6039.95,25018.10,0.1918,59346
48,mixed,16,14,2,16,31508.42,762428.48,962.56,31080.00,428.42,15.14,5963.99,25116.01,0.1893,59346
49,mixed,16,14,2,16,31875.17,794568.86,977.79,31442.59,432.58,15.94,6215.21,25227.38,0.1950,59346
50,mixed,16,14,2,16,31384.64,768861.31,979.68,30953.98,430.66,17.25,6014.38,24939.60,0.1916,59346
51,mixed,16,14,2,16,22735.10,823382.82,972.00,22302.56,432.54,19.20,6440.27,15862.29,0.2833,59346
52,mixed,16,13,3,16,29605.25,819997.31,959.90,29177.54,427.71,17.89,6413.73,22763.81,0.2166,59346
