iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,8,8,0,16,21417.70,663953.22,980.99,20993.66,424.03,12.80,5194.80,15798.87,0.2425,49586
1,prefill,8,8,0,16,22916.03,623067.46,982.66,22500.99,415.04,9.15,4875.39,17625.60,0.2128,49586
2,prefill,8,8,0,16,22926.05,627684.83,979.87,22502.37,423.68,10.05,4911.44,17590.92,0.2142,49586
3,prefill,8,8,0,16,22947.14,618541.15,968.93,22526.85,420.29,10.21,4839.92,17686.93,0.2109,49586
4,prefill,8,8,0,16,23133.28,607008.86,978.43,22709.86,423.42,9.79,4749.90,17959.96,0.2053,49586
5,prefill,8,8,0,16,23186.34,650870.94,980.67,22762.24,424.10,9.15,5092.59,17669.65,0.2196,49586
6,prefill,8,8,0,16,23347.30,629538.05,982.50,22926.27,421.02,9.31,4925.94,18000.33,0.2110,49586
7,prefill,8,8,0,16,23280.29,636534.46,978.24,22862.43,417.86,10.08,4980.57,17881.86,0.2139,49586
8,prefill,8,8,0,16,23473.92,637784.51,983.04,23057.60,416.32,8.93,4990.37,18067.23,0.2126,49586
9,prefill,8,8,0,16,23570.21,630150.43,970.18,23150.88,419.33,9.79,4930.63,18220.25,0.2092,49586
10,prefill,8,8,0,16,23694.21,650982.37,982.88,23274.21,420.00,8.96,5093.48,18180.73,0.2150,49586
11,prefill,8,8,0,16,23605.22,636852.51,973.92,23179.65,425.57,10.85,4983.02,18196.63,0.2111,49586
12,prefill,8,8,0,16,23801.41,651726.88,970.53,23381.98,419.42,10.91,5099.20,18282.79,0.2142,49586
13,prefill,8,8,0,16,23987.07,645118.27,978.75,23563.30,423.78,10.14,5047.63,18515.66,0.2104,49586
14,prefill,8,8,0,16,23826.62,637798.72,979.07,23404.29,422.34,9.31,4990.45,18413.84,0.2094,49586
15,prefill,8,8,0,16,23851.94,641970.75,983.17,23429.31,422.62,12.74,5023.08,18406.23,0.2106,49586
16,mixed,8,7,1,16,21093.50,709897.18,1006.37,20674.94,418.56,11.49,5553.93,15121.01,0.2633,49586
17,mixed,8,7,1,16,22228.10,623672.06,1000.58,21806.14,421.95,13.15,4880.26,16925.89,0.2196,49586
18,mixed,8,7,1,16,22368.54,637398.11,1002.02,21944.16,424.38,12.64,4987.50,16956.66,0.2230,49586
19,mixed,8,7,1,16,22223.46,663715.42,1002.72,21804.80,418.66,12.93,5193.11,16611.69,0.2337,49586
20,mixed,8,7,1,16,22453.79,635874.75,1000.80,22029.82,423.97,12.26,4975.59,17054.23,0.2216,49586
21,mixed,8,7,1,16,22573.28,654736.67,990.46,22145.86,427.42,13.63,5122.87,17022.99,0.2269,49586
22,mixed,8,7,1,16,22507.17,655614.02,1003.94,22084.06,423.10,13.18,5129.83,16954.24,0.2279,49586
23,mixed,8,7,1,16,22694.53,666584.80,996.80,22276.80,417.73,12.51,5215.48,17061.32,0.2298,49586
24,mixed,8,7,1,16,22848.29,640812.83,998.88,22423.52,424.77,12.93,5014.15,17409.37,0.2195,49586
25,mixed,8,7,1,16,22858.85,655248.06,999.58,22436.90,421.95,12.90,5126.93,17309.96,0.2243,49586
26,mixed,8,7,1,16,22930.59,668565.41,988.77,22509.54,421.06,12.45,5230.89,17278.64,0.2281,49586
27,mixed,8,7,1,16,23023.36,700022.21,996.70,22607.74,415.62,13.60,5476.71,17131.03,0.2379,49586
28,mixed,8,7,1,16,23274.21,671781.70,996.99,22852.70,421.50,11.94,5256.08,17596.62,0.2258,49586
29,mixed,8,7,1,16,23189.47,652680.03,993.15,22770.34,419.14,12.32,5106.82,17663.51,0.2202,49586
30,mixed,8,7,1,16,23131.07,662659.20,998.02,22711.74,419.33,13.09,5184.82,17526.92,0.2241,49586
31,mixed,8,7,1,16,23323.58,671148.90,992.67,22901.12,422.46,13.15,5251.11,17650.01,0.2251,49586
32,mixed,8,7,1,16,23400.26,677551.58,1003.74,22977.34,422.91,14.11,5301.21,17676.13,0.2265,49586
33,mixed,8,7,1,16,20940.42,746915.49,999.30,20523.26,417.15,14.62,5843.08,14680.18,0.2790,49586
34,mixed,8,6,2,16,21909.44,694613.15,994.43,21485.73,423.71,14.66,5434.43,16051.29,0.2480,49586
35,mixed,8,6,2,16,21729.82,680551.26,1009.98,21306.34,423.49,14.50,5324.70,15981.64,0.2450,49586
36,mixed,8,6,2,16,21853.06,671802.50,1000.74,21426.46,426.59,14.18,5256.28,16170.19,0.2405,49586
37,mixed,8,6,2,16,21907.26,655980.10,990.59,21486.66,420.61,14.66,5132.58,16354.07,0.2343,49586
38,mixed,8,6,2,16,21951.26,663822.94,1002.46,21531.30,419.97,15.26,5193.95,16337.35,0.2366,49586
39,mixed,8,6,2,16,22041.89,673757.79,992.67,21616.86,425.02,14.37,5271.49,16345.38,0.2392,49586
40,mixed,8,6,2,16,22060.26,676602.66,991.17,21638.59,421.66,14.78,5293.70,16344.89,0.2400,49586
41,mixed,8,6,2,16,22248.45,699472.70,1009.92,21824.16,424.29,15.14,5472.52,16351.64,0.2460,49586
42,mixed,8,6,2,16,22252.74,687071.26,1004.58,21830.43,422.30,14.85,5375.59,16454.84,0.2416,49586
43,mixed,8,6,2,16,22204.93,689738.59,1004.96,21785.86,419.07,15.65,5396.43,16389.42,0.2430,49586
44,mixed,8,6,2,16,22381.18,682724.58,1017.50,21955.10,426.08,14.53,5341.73,16613.37,0.2387,49586
45,mixed,8,6,2,16,22448.26,700359.10,996.06,22030.34,417.92,14.18,5479.34,16551.00,0.2441,49586
46,mixed,8,6,2,16,22937.54,712688.13,999.58,22518.69,418.85,14.30,5575.69,16943.00,0.2431,49586
47,mixed,8,6,2,16,22833.82,695540.38,1009.18,22411.36,422.46,14.82,5441.79,16969.57,0.2383,49586
48,mixed,8,6,2,16,22837.76,698400.48,1003.55,22408.29,429.47,15.14,5464.09,16944.19,0.2393,49586
49,mixed,8,6,2,16,22888.77,704434.30,993.66,22462.94,425.82,14.08,5511.16,16951.79,0.2408,49586
50,mixed,8,6,2,16,22706.85,682657.63,1001.28,22280.48,426.37,17.25,5341.09,16939.39,0.2352,49586
51,mixed,8,6,2,16,18313.15,786911.58,1002.02,17893.12,420.03,17.25,6155.57,11737.55,0.3361,49586
52,mixed,8,5,3,16,21136.06,718776.64,994.18,20712.83,423.23,17.79,5623.21,15089.62,0.2660,49586
53,mixed,8,5,3,16,21050.78,703709.18,1001.70,20627.07,423.71,17.54,5505.55,15121.52,0.2615,49586
54,mixed,8,5,3,16,21190.21,705080.48,1004.42,20766.11,424.10,16.90,5516.29,15249.82,0.2603,49586
55,mixed,8,5,3,16,21396.42,687969.92,991.52,20975.01,421.41,17.79,5382.51,15592.50,0.2516,49586
56,mixed,8,5,3,16,21476.22,696910.43,997.12,21048.32,427.90,16.93,5452.40,15595.92,0.2539,49586
57,mixed,8,5,3,16,21411.87,693953.38,1003.07,20992.48,419.39,16.38,5429.35,15563.13,0.2536,49586
58,mixed,8,5,3,16,21461.44,680867.49,1000.45,21031.58,429.86,17.38,5327.09,15704.49,0.2482,49586
59,mixed,8,5,3,16,21555.36,674003.10,1000.67,21127.52,427.84,17.31,5273.47,15854.05,0.2446,49586
60,mixed,8,5,3,16,21671.84,735174.75,993.92,21246.43,425.41,17.44,5751.32,15495.11,0.2654,49586
61,mixed,8,5,3,16,21792.77,725258.02,997.95,21369.70,423.07,16.70,5673.87,15695.82,0.2604,49586
62,mixed,8,5,3,16,21831.07,697800.67,994.02,21411.20,419.87,17.34,5459.33,15951.87,0.2501,49586
63,mixed,8,5,3,16,21827.01,689977.38,979.90,21406.21,420.80,17.12,5398.10,16008.10,0.2473,49586
64,mixed,8,5,3,16,21754.88,694047.46,994.56,21329.63,425.25,17.76,5430.02,15899.62,0.2496,49586
65,mixed,8,5,3,16,22048.32,725164.61,997.22,21626.50,421.82,16.03,5673.14,15953.36,0.2573,49586
66,mixed,8,5,3,16,22104.32,715968.93,994.50,21686.43,417.89,16.54,5601.28,16085.16,0.2534,49586
67,mixed,8,5,3,16,22047.62,708599.65,980.90,21627.81,419.81,16.06,5543.60,16084.21,0.2514,49586
68,mixed,8,5,3,16,22148.10,720832.13,987.87,21727.10,420.99,16.86,5639.22,16087.89,0.2546,49586
69,mixed,8,5,3,16,22237.79,703224.64,987.23,21807.68,430.11,18.88,5501.66,16306.02,0.2474,49586
70,mixed,8,5,3,16,21278.08,747190.85,1009.15,20853.89,424.19,19.81,5845.31,15008.58,0.2747,49586
71,mixed,8,4,4,16,20983.90,779338.53,998.66,20560.48,423.42,19.46,6096.38,14464.10,0.2905,49586
72,mixed,8,4,4,16,20165.06,674047.78,999.14,19744.70,420.35,18.88,5273.80,14470.90,0.2615,49586
73,mixed,8,4,4,16,20381.50,714248.42,989.22,19949.60,431.90,19.01,5587.79,14361.81,0.2742,49586
74,mixed,8,4,4,16,20363.58,694139.26,995.68,19935.04,428.54,19.26,5430.74,14504.30,0.2667,49586
75,mixed,8,4,4,16,20310.69,707681.15,996.83,19887.01,423.68,18.37,5536.55,14350.46,0.2726,49586
76,mixed,8,4,4,16,20628.86,689333.38,999.62,20200.10,428.77,19.65,5393.23,14806.87,0.2614,49586
77,mixed,8,4,4,16,20696.93,717668.61,988.06,20269.92,427.01,19.71,5614.51,14655.41,0.2713,49586
78,mixed,8,4,4,16,20544.10,716158.02,992.80,20117.31,426.78,19.52,5602.74,14514.57,0.2727,49586
79,mixed,8,4,4,16,20800.03,725406.34,979.36,20371.87,428.16,18.62,5674.89,14696.98,0.2728,49586
80,mixed,8,4,4,16,20818.46,740979.78,987.87,20391.52,426.94,20.00,5796.62,14594.90,0.2784,49586
81,mixed,8,4,4,16,20643.36,714010.59,989.50,20220.29,423.07,19.23,5585.94,14634.35,0.2706,49586
82,mixed,8,4,4,16,21075.74,734006.11,1000.54,20648.13,427.62,19.55,5742.24,14905.89,0.2725,49586
83,mixed,8,4,4,16,20595.26,706622.88,986.43,20164.99,430.27,20.03,5528.20,14636.79,0.2684,49586
84,mixed,8,4,4,16,20758.85,715054.88,990.11,20330.88,427.97,19.26,5594.10,14736.78,0.2695,49586
85,mixed,8,4,4,16,21049.25,719112.32,997.82,20623.55,425.70,20.16,5625.86,14997.69,0.2673,49586
86,mixed,8,4,4,16,20963.01,691088.54,998.59,20531.58,431.42,19.04,5406.93,15124.65,0.2579,49586
87,mixed,8,4,4,16,20956.99,708672.67,996.03,20528.67,428.32,19.17,5544.29,14984.39,0.2646,49586
88,mixed,8,4,4,16,21134.88,708738.59,994.27,20709.41,425.47,20.32,5544.79,15164.62,0.2624,49586
89,mixed,8,4,4,16,21104.00,718934.24,993.89,20681.92,422.08,20.64,5624.44,15057.48,0.2665,49586
90,mixed,8,4,4,16,21171.01,722725.82,995.42,20740.80,430.21,19.39,5654.07,15086.73,0.2671,49586
91,mixed,8,4,4,16,21210.78,723411.26,1001.02,20776.54,434.24,20.42,5659.47,15117.07,0.2668,49586
92,mixed,8,4,4,16,18598.78,827553.31,996.64,18168.19,430.59,22.50,6473.05,11695.15,0.3480,49586
93,mixed,8,3,5,16,20120.99,748852.13,997.15,19691.65,429.34,22.21,5858.20,13833.45,0.2911,49586
94,mixed,8,3,5,16,19984.74,760563.36,998.56,19554.27,430.46,21.34,5949.70,13604.57,0.2977,49586
95,mixed,8,3,5,16,19882.27,730288.74,992.00,19458.46,423.81,21.31,5713.13,13745.33,0.2873,49586
96,mixed,8,3,5,16,20069.18,734059.33,1002.53,19640.86,428.32,22.14,5742.67,13898.19,0.2861,49586
97,mixed,8,3,5,16,20172.64,744120.74,993.70,19746.75,425.89,20.54,5821.21,13925.55,0.2886,49586
98,mixed,8,3,5,16,20006.18,748128.67,994.82,19585.73,420.45,21.31,5852.53,13733.20,0.2925,49586
99,mixed,8,3,5,16,20106.27,728014.05,1004.38,19678.53,427.74,21.95,5695.46,13983.07,0.2833,49586
100,mixed,8,3,5,16,20289.70,759146.85,1001.06,19863.65,426.05,21.73,5938.66,13924.99,0.2927,49586
101,mixed,8,3,5,16,20289.12,751911.52,1005.25,19864.32,424.80,21.79,5882.16,13982.16,0.2899,49586
102,mixed,8,3,5,16,20237.70,763436.03,1017.63,19807.23,430.46,22.02,5972.29,13834.94,0.2951,49586
103,mixed,8,3,5,16,20400.06,738887.17,993.15,19977.92,422.14,21.63,5780.32,14197.60,0.2833,49586
104,mixed,8,3,5,16,20416.45,740743.39,993.25,19991.04,425.41,21.22,5794.82,14196.22,0.2838,49586
105,mixed,8,3,5,16,20527.10,750445.12,1005.06,20090.21,436.90,22.59,5870.70,14219.50,0.2860,49586
106,mixed,8,3,5,16,20698.88,760662.78,994.56,20269.95,428.93,21.54,5950.45,14319.50,0.2875,49586
107,mixed,8,3,5,16,20682.46,749674.11,993.89,20256.74,425.73,21.54,5864.59,14392.14,0.2836,49586
108,mixed,8,3,5,16,20619.42,775918.85,991.10,20196.35,423.07,21.47,6069.61,14126.74,0.2944,49586
109,mixed,8,3,5,16,21079.84,776094.53,998.69,20648.58,431.26,21.95,6071.04,14577.54,0.2880,49586
110,mixed,8,3,5,16,20747.78,777294.94,1001.34,20325.31,422.46,21.44,6080.44,14244.87,0.2931,49586
111,mixed,8,3,5,16,21178.75,790180.29,980.83,20758.14,420.61,22.08,6180.95,14577.20,0.2918,49586
112,mixed,7,3,4,16,20996.45,696338.30,989.70,20578.46,417.98,18.37,5447.88,15130.59,0.2595,49586
113,mixed,7,3,4,16,21187.07,724669.57,998.88,20766.62,420.45,18.27,5669.28,15097.34,0.2676,49586
114,mixed,7,3,4,16,21287.94,719204.00,994.40,20860.80,427.14,20.77,5626.55,15234.25,0.2643,49586
115,mixed,7,3,4,16,18696.35,809023.30,995.07,18269.73,426.62,20.61,6328.27,11941.46,0.3385,49586
116,mixed,7,2,5,16,20143.90,763092.96,999.78,19718.88,425.02,21.09,5969.47,13749.41,0.2963,49586
117,mixed,7,2,5,16,19796.58,731841.60,982.94,19362.40,434.18,21.82,5725.19,13637.21,0.2892,49586
118,mixed,7,2,5,16,19614.30,695625.86,999.84,19191.42,422.88,20.32,5442.39,13749.04,0.2775,49586
119,mixed,7,2,5,16,19904.42,726411.62,1000.42,19470.62,433.79,21.25,5682.91,13787.72,0.2855,49586
120,mixed,7,2,5,16,20060.26,738340.54,1003.07,19633.76,426.50,21.86,5776.12,13857.64,0.2879,49586
