iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,8,8,0,16,21498.69,667013.06,952.51,21072.99,425.70,12.96,5218.48,15854.51,0.2427,49586
1,prefill,8,8,0,16,22992.03,626374.34,956.48,22567.71,424.32,9.22,4901.02,17666.69,0.2132,49586
2,prefill,8,8,0,16,23015.30,630639.49,961.60,22591.26,424.03,9.25,4934.38,17656.88,0.2144,49586
3,prefill,8,8,0,16,23014.40,621522.34,959.39,22597.63,416.77,9.15,4863.14,17734.49,0.2113,49586
4,prefill,8,8,0,16,23198.08,609903.49,951.84,22775.62,422.46,9.82,4772.31,18003.31,0.2057,49586
5,prefill,8,8,0,16,23240.26,653797.54,960.35,22813.25,427.01,10.18,5115.30,17697.95,0.2201,49586
6,prefill,8,8,0,16,23418.66,632698.78,966.46,22994.08,424.58,10.46,4950.51,18043.57,0.2114,49586
7,prefill,8,8,0,16,23362.59,640232.93,950.78,22936.67,425.92,9.02,5009.25,17927.42,0.2144,49586
8,prefill,8,8,0,16,23527.55,640789.66,949.47,23102.27,425.28,10.37,5013.59,18088.69,0.2131,49586
9,prefill,8,8,0,16,23596.64,632696.32,959.68,23176.03,420.61,9.50,4950.44,18225.59,0.2098,49586
10,prefill,8,8,0,16,23759.07,653974.08,963.78,23339.62,419.46,9.12,5116.70,18222.91,0.2154,49586
11,prefill,8,8,0,16,23681.47,639813.79,954.85,23258.59,422.88,10.85,5006.01,18252.59,0.2114,49586
12,prefill,8,8,0,16,23860.13,654517.50,955.46,23436.42,423.71,9.22,5120.88,18315.53,0.2146,49586
13,prefill,8,8,0,16,24057.63,647862.62,952.61,23632.10,425.54,10.24,5068.87,18563.23,0.2107,49586
14,prefill,8,8,0,16,23890.46,640728.74,959.23,23455.81,434.66,9.31,5013.19,18442.62,0.2098,49586
15,prefill,8,8,0,16,23930.02,644995.20,958.43,23504.00,426.02,12.06,5046.51,18457.49,0.2109,49586
16,mixed,8,7,1,16,21121.41,738385.12,958.66,20702.98,418.43,12.42,5776.12,14926.85,0.2735,49586
17,mixed,8,7,1,16,22268.22,652451.81,957.66,21847.74,420.48,13.06,5104.76,16742.98,0.2292,49586
18,mixed,8,7,1,16,22422.02,666104.54,958.34,21993.54,428.48,12.99,5211.43,16782.11,0.2324,49586
19,mixed,8,7,1,16,22287.65,692574.66,964.54,21864.96,422.69,13.50,5418.28,16446.69,0.2431,49586
20,mixed,8,7,1,16,22481.06,664812.86,964.99,22056.74,424.32,13.31,5201.39,16855.35,0.2314,49586
21,mixed,8,7,1,16,22633.79,684059.26,963.71,22208.48,425.31,12.48,5351.74,16856.74,0.2364,49586
22,mixed,8,7,1,16,22543.81,684541.63,963.81,22122.24,421.57,12.51,5355.51,16766.73,0.2376,49586
23,mixed,8,7,1,16,22756.64,695739.36,956.64,22334.69,421.95,12.29,5442.94,16891.75,0.2392,49586
24,mixed,8,7,1,16,22901.73,669538.50,957.86,22476.99,424.74,13.50,5238.25,17238.74,0.2287,49586
25,mixed,8,7,1,16,22924.13,684366.46,964.10,22495.78,428.35,12.99,5354.15,17141.63,0.2336,49586
26,mixed,8,7,1,16,22981.22,697408.74,956.77,22553.95,427.26,13.50,5455.98,17097.97,0.2374,49586
27,mixed,8,7,1,16,23067.58,728662.82,964.32,22646.08,421.50,13.34,5700.21,16945.87,0.2471,49586
28,mixed,8,7,1,16,23308.51,700166.50,969.02,22888.13,420.38,12.10,5477.62,17410.51,0.2350,49586
29,mixed,8,7,1,16,23243.04,681940.03,972.90,22824.26,418.78,12.93,5335.26,17489.00,0.2295,49586
30,mixed,8,7,1,16,23188.22,691628.58,962.56,22761.60,426.62,13.09,5410.87,17350.73,0.2333,49586
31,mixed,8,7,1,16,23377.92,700454.18,963.65,22964.00,413.92,12.54,5479.83,17484.17,0.2344,49586
32,mixed,8,7,1,16,23470.78,706550.78,958.82,23049.89,420.90,14.08,5527.42,17522.47,0.2355,49586
33,mixed,8,7,1,16,20979.42,802979.39,967.23,20556.38,423.04,14.56,6280.83,14275.55,0.2994,49586
34,mixed,8,6,2,16,21941.18,750402.08,955.78,21515.46,425.73,14.75,5869.98,15645.47,0.2675,49586
35,mixed,8,6,2,16,21778.18,736688.03,953.25,21358.62,419.55,14.91,5762.82,15595.80,0.2646,49586
36,mixed,8,6,2,16,21908.80,728201.09,962.82,21481.70,427.10,14.27,5696.59,15785.10,0.2600,49586
37,mixed,8,6,2,16,21958.11,711524.38,958.14,21534.75,423.36,14.98,5566.27,15968.48,0.2535,49586
38,mixed,8,6,2,16,22010.82,719432.86,962.46,21580.42,430.40,14.24,5628.09,15952.33,0.2557,49586
39,mixed,8,6,2,16,22090.11,729659.46,955.17,21658.85,431.26,14.43,5707.93,15950.92,0.2584,49586
40,mixed,8,6,2,16,22105.38,732147.87,948.42,21680.54,424.83,13.60,5727.31,15953.23,0.2591,49586
41,mixed,8,6,2,16,22319.74,755402.78,968.93,21889.76,429.98,14.69,5909.15,15980.61,0.2648,49586
42,mixed,8,6,2,16,22311.58,742424.06,963.68,21891.26,420.32,15.30,5807.72,16083.55,0.2603,49586
43,mixed,8,6,2,16,22253.82,745822.40,961.02,21825.50,428.32,14.50,5834.25,15991.26,0.2622,49586
44,mixed,8,6,2,16,22406.66,738883.71,962.56,21975.58,431.07,14.78,5780.05,16195.53,0.2580,49586
45,mixed,8,6,2,16,22517.02,756198.66,967.55,22093.18,423.84,14.98,5915.36,16177.82,0.2627,49586
46,mixed,8,6,2,16,22980.42,768408.51,971.07,22557.57,422.85,14.69,6010.78,16546.79,0.2616,49586
47,mixed,8,6,2,16,22875.01,751411.14,965.25,22448.10,426.91,14.91,5877.94,16570.16,0.2570,49586
