iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,8,8,0,16,21880.32,687817.06,975.20,21453.82,426.50,12.64,5381.19,16072.63,0.2459,49586
1,prefill,8,8,0,16,22962.69,620084.51,962.27,22541.98,420.70,8.96,4851.93,17690.06,0.2113,49586
2,prefill,8,8,0,16,22994.53,633052.64,968.64,22578.18,416.35,8.32,4953.29,17624.88,0.2154,49586
3,prefill,8,8,0,16,23019.23,627542.27,959.65,22601.86,417.38,7.94,4910.17,17691.68,0.2133,49586
4,prefill,8,8,0,16,23267.26,617259.55,963.30,22844.32,422.94,7.78,4829.87,18014.45,0.2076,49586
5,prefill,8,8,0,16,23302.18,635380.51,961.70,22884.58,417.60,8.51,4971.42,17913.15,0.2133,49586
6,prefill,8,8,0,16,23398.34,630683.87,971.07,22972.77,425.57,7.84,4934.80,18037.96,0.2109,49586
7,prefill,8,8,0,16,23268.70,632164.58,976.80,22852.80,415.90,7.49,4946.42,17906.38,0.2126,49586
8,prefill,8,8,0,16,23595.26,627328.38,973.38,23174.08,421.18,8.42,4908.61,18265.47,0.2080,49586
9,prefill,8,8,0,16,23621.38,630595.17,971.20,23190.62,430.75,8.06,4934.11,18256.51,0.2089,49586
10,prefill,8,8,0,16,23658.72,653058.88,965.28,23237.28,421.44,9.38,5109.56,18127.72,0.2160,49586
11,prefill,8,8,0,16,23633.06,632512.42,980.86,23209.63,423.42,7.90,4949.17,18260.47,0.2094,49586
12,prefill,8,8,0,16,24103.42,681958.94,963.87,23678.66,424.77,9.38,5335.33,18343.32,0.2214,49586
13,prefill,8,8,0,16,24046.34,661429.63,979.14,23625.34,420.99,7.49,5175.07,18450.28,0.2152,49586
14,prefill,8,8,0,16,23878.27,650988.77,960.10,23457.15,421.12,8.45,5093.35,18363.80,0.2133,49586
15,prefill,8,8,0,16,24168.16,664695.26,965.76,23747.84,420.32,9.98,5200.48,18547.36,0.2152,49586
16,mixed,8,7,1,16,21236.32,749386.34,970.78,20818.21,418.11,11.17,5862.16,14956.04,0.2760,49586
17,mixed,8,7,1,16,22315.90,660483.94,954.43,21898.43,417.47,10.18,5167.49,16730.94,0.2316,49586
18,mixed,8,7,1,16,22244.93,676281.98,977.31,21823.26,421.66,11.17,5291.09,16532.18,0.2379,49586
19,mixed,8,7,1,16,22603.39,695543.49,967.10,22178.18,425.22,11.20,5441.49,16736.69,0.2407,49586
20,mixed,8,7,1,16,22885.66,701314.72,958.11,22458.37,427.30,11.33,5486.51,16971.86,0.2397,49586
21,mixed,8,7,1,16,22637.98,680115.55,958.43,22212.93,425.06,10.40,5320.89,16892.04,0.2350,49586
22,mixed,8,7,1,16,22668.70,692088.54,958.30,22249.15,419.55,11.90,5414.43,16834.72,0.2389,49586
23,mixed,8,7,1,16,22729.54,683641.12,964.06,22305.34,424.19,11.58,5348.48,16956.87,0.2353,49586
24,mixed,8,7,1,16,23000.00,687302.88,966.30,22575.14,424.86,11.30,5377.10,17198.03,0.2338,49586
25,mixed,8,7,1,16,23018.24,709464.42,980.45,22599.84,418.40,11.42,5550.35,17049.49,0.2411,49586
26,mixed,8,7,1,16,23137.98,699053.06,977.09,22718.66,419.33,11.81,5468.99,17249.67,0.2364,49586
27,mixed,8,7,1,16,23162.85,714774.88,967.87,22744.48,418.37,11.23,5591.74,17152.74,0.2414,49586
28,mixed,8,7,1,16,23123.23,682396.32,963.55,22698.37,424.86,11.58,5338.75,17359.62,0.2309,49586
29,mixed,8,7,1,16,23248.19,701559.14,974.40,22819.36,428.83,10.82,5488.54,17330.82,0.2361,49586
30,mixed,8,7,1,16,23344.32,697226.66,957.89,22912.77,431.55,11.84,5454.57,17458.20,0.2337,49586
31,mixed,8,7,1,16,23211.23,682223.74,970.69,22787.46,423.78,11.04,5337.46,17450.00,0.2300,49586
32,mixed,8,7,1,16,23308.32,694424.45,970.78,22887.23,421.09,13.12,5432.78,17454.46,0.2331,49586
33,mixed,8,7,1,16,20514.85,786345.02,973.41,20094.21,420.64,12.83,6150.93,13943.28,0.2998,49586
34,mixed,8,6,2,16,21766.66,709222.46,963.30,21341.89,424.77,13.95,5548.33,15793.56,0.2549,49586
35,mixed,8,6,2,16,21714.59,729602.85,971.87,21289.44,425.15,13.95,5707.61,15581.83,0.2628,49586
36,mixed,8,6,2,16,21697.34,714439.97,957.89,21272.00,425.34,13.38,5589.05,15682.95,0.2576,49586
37,mixed,8,6,2,16,22053.41,728392.77,969.25,21628.64,424.77,13.22,5698.14,15930.50,0.2584,49586
38,mixed,8,6,2,16,21917.86,720444.16,969.92,21495.97,421.89,13.70,5636.05,15859.92,0.2571,49586
39,mixed,8,6,2,16,22010.88,731389.63,969.22,21584.51,426.37,13.73,5721.55,15862.96,0.2599,49586
40,mixed,8,6,2,16,22017.22,729204.10,972.48,21595.55,421.66,12.70,5704.50,15891.05,0.2591,49586
41,mixed,8,6,2,16,22024.48,725189.79,967.14,21602.66,421.82,13.54,5673.10,15929.56,0.2576,49586
42,mixed,8,6,2,16,22469.02,727891.71,969.47,22039.33,429.70,13.57,5694.23,16345.10,0.2534,49586
43,mixed,8,6,2,16,22290.56,732862.59,973.44,21865.79,424.77,14.08,5733.09,16132.70,0.2572,49586
44,mixed,8,6,2,16,22481.12,736003.52,962.05,22055.87,425.25,13.89,5757.54,16298.33,0.2561,49586
45,mixed,8,6,2,16,22410.69,721043.10,965.31,21981.02,429.66,13.25,5640.69,16340.33,0.2517,49586
46,mixed,8,6,2,16,22763.81,728979.87,970.78,22338.78,425.02,13.86,5702.74,16636.04,0.2505,49586
47,mixed,8,6,2,16,22625.92,730632.58,963.39,22202.78,423.14,14.30,5715.59,16487.19,0.2526,49586
48,mixed,8,6,2,16,22523.90,727535.97,963.62,22103.23,420.67,13.31,5691.40,16411.83,0.2527,49586
49,mixed,8,6,2,16,22804.64,730541.86,975.55,22374.30,430.34,13.22,5714.98,16659.32,0.2506,49586
50,mixed,8,6,2,16,22784.58,740917.15,974.94,22356.10,428.48,15.52,5796.03,16560.06,0.2544,49586
51,mixed,8,6,2,16,17991.10,808078.66,971.78,17560.96,430.14,16.19,6320.71,11240.25,0.3513,49586
52,mixed,8,5,3,16,21433.57,793525.15,968.42,21001.02,432.54,15.78,6206.98,14794.04,0.2896,49586
53,mixed,8,5,3,16,21452.80,770589.89,969.02,21019.30,433.50,15.84,6027.80,14991.49,0.2810,49586
54,mixed,8,5,3,16,21396.51,781544.83,968.19,20962.40,434.11,15.71,6113.38,14849.02,0.2857,49586
55,mixed,8,5,3,16,21143.49,788638.40,964.86,20716.54,426.94,15.01,6168.78,14547.77,0.2918,49586
56,mixed,8,5,3,16,21381.79,759115.10,964.54,20956.64,425.15,15.78,5938.12,15018.52,0.2777,49586
57,mixed,8,5,3,16,21408.90,768002.34,981.92,20979.84,429.06,16.10,6007.69,14972.15,0.2806,49586
58,mixed,8,5,3,16,21415.52,755012.67,972.45,20984.64,430.88,14.66,5906.13,15078.51,0.2758,49586
59,mixed,8,5,3,16,21519.84,761246.08,965.95,21086.43,433.41,15.01,5954.78,15131.65,0.2767,49586
60,mixed,8,5,3,16,21455.49,788530.43,969.60,21035.26,420.22,14.30,6167.97,14867.30,0.2875,49586
61,mixed,8,5,3,16,21949.92,773335.74,962.37,21525.31,424.61,15.49,6049.20,15476.11,0.2756,49586
62,mixed,8,5,3,16,21811.52,771102.82,973.60,21390.40,421.12,15.07,6031.85,15358.55,0.2765,49586
63,mixed,8,5,3,16,21828.67,777980.67,969.63,21404.10,424.58,15.65,6085.55,15318.55,0.2788,49586
64,mixed,8,5,3,16,21741.12,774660.90,966.50,21317.54,423.58,15.14,6059.59,15257.95,0.2787,49586
65,mixed,8,5,3,16,22036.93,795841.89,961.98,21611.81,425.12,14.69,6225.03,15386.78,0.2825,49586
66,mixed,8,5,3,16,22104.61,791686.05,958.66,21681.15,423.46,14.14,6192.54,15488.62,0.2801,49586
67,mixed,8,5,3,16,22216.35,792860.26,960.48,21796.54,419.81,15.17,6201.72,15594.82,0.2792,49586
68,mixed,8,5,3,16,22133.89,788074.46,966.94,21707.87,426.02,15.71,6164.39,15543.49,0.2785,49586
69,mixed,8,5,3,16,22306.94,794343.87,970.88,21880.67,426.27,16.67,6213.40,15667.28,0.2785,49586
70,mixed,8,5,3,16,21332.61,828469.70,958.98,20906.59,426.02,16.90,6479.91,14426.68,0.3038,49586
71,mixed,8,4,4,16,21126.21,885798.69,969.12,20693.47,432.74,16.19,6927.87,13765.60,0.3279,49586
72,mixed,8,4,4,16,20258.66,819551.87,969.18,19836.93,421.73,17.18,6410.32,13426.61,0.3164,49586
73,mixed,8,4,4,16,20351.01,819538.82,965.63,19924.80,426.21,16.64,6410.19,13514.61,0.3150,49586
74,mixed,8,4,4,16,20262.46,799304.06,965.66,19834.30,428.16,17.38,6252.11,13582.20,0.3086,49586
75,mixed,8,4,4,16,20288.10,822461.06,964.16,19866.98,421.12,16.35,6433.01,13433.97,0.3171,49586
76,mixed,8,4,4,16,20563.97,814266.27,978.02,20135.14,428.83,15.87,6369.10,13766.04,0.3097,49586
77,mixed,8,4,4,16,20507.68,820596.38,978.27,20081.63,426.05,17.28,6418.55,13663.08,0.3130,49586
78,mixed,8,4,4,16,20497.18,806602.37,971.26,20071.84,425.34,16.77,6309.17,13762.67,0.3078,49586
