iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,16,16,0,16,29374.56,678142.66,989.28,28956.42,418.14,12.64,5305.72,23650.70,0.1806,59346
1,prefill,16,16,0,16,32434.56,647194.53,984.70,32011.04,423.52,12.93,5063.90,26947.14,0.1561,59346
2,prefill,16,16,0,16,32567.74,644999.97,980.86,32139.81,427.94,12.19,5046.73,27093.08,0.1550,59346
3,prefill,16,16,0,16,32306.56,638002.66,986.05,31884.48,422.08,12.22,4992.10,26892.38,0.1545,59346
4,prefill,16,16,0,16,32736.22,635571.78,983.42,32311.01,425.22,12.06,4973.09,27337.92,0.1519,59346
5,prefill,16,16,0,16,32598.46,639430.56,984.67,32175.17,423.30,13.09,5003.24,27171.92,0.1535,59346
6,prefill,16,16,0,16,32591.78,630472.35,986.30,32169.31,422.46,12.58,4933.27,27236.04,0.1514,59346
7,prefill,16,16,0,16,32731.65,640534.66,988.80,32306.11,425.54,10.56,5011.90,27294.21,0.1531,59346
8,prefill,16,16,0,16,32870.69,628505.57,978.91,32449.47,421.22,10.59,4917.85,27531.62,0.1496,59346
9,prefill,16,16,0,16,32977.86,633232.16,985.02,32552.03,425.82,11.58,4954.82,27597.21,0.1502,59346
10,prefill,16,16,0,16,33092.22,653382.56,995.01,32673.57,418.66,10.75,5112.32,27561.24,0.1545,59346
11,prefill,16,16,0,16,33137.22,663197.18,985.18,32709.95,427.26,12.86,5188.92,27521.03,0.1566,59346
12,prefill,16,16,0,16,33395.68,653847.68,978.91,32975.97,419.71,11.14,5115.83,27860.14,0.1532,59346
13,prefill,16,16,0,16,33226.30,660675.20,989.02,32802.05,424.26,12.06,5169.25,27632.80,0.1556,59346
14,prefill,16,16,0,16,33257.66,641597.98,984.99,32830.08,427.58,12.64,5020.18,27809.90,0.1509,59346
15,prefill,16,16,0,16,33410.27,655716.58,978.66,32983.78,426.50,14.69,5130.43,27853.34,0.1536,59346
16,mixed,16,15,1,16,27922.62,672353.60,992.61,27499.30,423.33,15.30,5260.52,22238.78,0.1884,59346
17,mixed,16,15,1,16,31351.58,668585.28,1003.81,30925.98,425.60,14.69,5231.16,25694.82,0.1669,59346
18,mixed,16,15,1,16,31256.13,651337.76,1002.14,30827.81,428.32,14.40,5096.41,25731.40,0.1631,59346
19,mixed,16,15,1,16,31304.61,658761.66,1007.33,30880.16,424.45,14.08,5154.45,25725.71,0.1647,59346
20,mixed,16,15,1,16,31764.06,670582.94,1007.36,31342.98,421.09,14.72,5246.80,26096.18,0.1652,59346
21,mixed,16,15,1,16,31593.41,677108.00,1003.49,31172.10,421.31,14.40,5297.75,25874.35,0.1677,59346
22,mixed,16,15,1,16,31860.61,685704.74,1007.58,31433.34,427.26,14.08,5364.94,26068.40,0.1684,59346
23,mixed,16,15,1,16,31706.53,667870.02,1004.42,31280.77,425.76,15.14,5225.58,26055.19,0.1648,59346
24,mixed,16,15,1,16,31969.02,669257.79,1015.17,31545.95,423.07,13.82,5236.51,26309.44,0.1638,59346
25,mixed,16,15,1,16,32179.71,686083.81,1010.46,31752.74,426.98,16.06,5367.92,26384.81,0.1668,59346
26,mixed,16,15,1,16,31914.08,660178.78,1000.48,31484.61,429.47,15.78,5165.46,26319.15,0.1619,59346
27,mixed,16,15,1,16,31957.15,672825.28,1009.50,31530.56,426.59,13.47,5264.33,26266.23,0.1647,59346
28,mixed,16,15,1,16,32286.40,696637.82,1006.94,31858.91,427.49,14.72,5450.35,26408.56,0.1688,59346
29,mixed,16,15,1,16,32307.62,693215.58,1007.30,31882.85,424.77,15.94,5423.62,26459.23,0.1679,59346
30,mixed,16,15,1,16,32230.66,681375.49,1001.57,31803.46,427.20,15.94,5331.07,26472.39,0.1654,59346
31,mixed,16,15,1,16,32170.91,675961.50,998.43,31749.18,421.73,14.59,5288.75,26460.43,0.1644,59346
32,mixed,16,15,1,16,32454.30,708433.60,998.72,32031.07,423.23,16.32,5542.44,26488.63,0.1708,59346
33,mixed,16,15,1,16,27419.97,738733.76,1014.27,26996.90,423.07,15.01,5779.28,21217.61,0.2108,59346
34,mixed,16,14,2,16,30520.03,707846.69,1003.49,30093.41,426.62,17.31,5537.89,24555.52,0.1815,59346
35,mixed,16,14,2,16,30286.88,670258.14,1005.09,29857.50,429.38,17.73,5244.24,24613.26,0.1732,59346
36,mixed,16,14,2,16,30386.94,702592.48,1001.02,29960.13,426.82,17.41,5496.82,24463.30,0.1809,59346
37,mixed,16,14,2,16,30639.07,710400.83,1007.90,30213.41,425.66,15.97,5557.88,24655.53,0.1814,59346
38,mixed,16,14,2,16,30580.48,690377.66,1005.28,30155.23,425.25,17.79,5401.43,24753.80,0.1766,59346
39,mixed,16,14,2,16,30507.52,701544.99,1012.54,30082.98,424.54,17.09,5488.73,24594.25,0.1799,59346
40,mixed,16,14,2,16,30850.85,703364.83,1013.73,30421.63,429.22,15.90,5502.96,24918.67,0.1784,59346
41,mixed,16,14,2,16,30640.03,684264.16,1000.86,30213.06,426.98,16.83,5353.63,24859.42,0.1747,59346
42,mixed,16,14,2,16,30829.86,699063.71,1002.43,30402.69,427.17,17.12,5469.27,24933.42,0.1774,59346
43,mixed,16,14,2,16,30823.07,695451.84,1002.43,30392.48,430.59,17.95,5441.05,24951.43,0.1765,59346
44,mixed,16,14,2,16,31349.82,740692.80,1009.25,30927.81,422.02,17.73,5794.55,25133.26,0.1848,59346
45,mixed,16,14,2,16,31182.24,713305.89,1004.16,30748.70,433.54,18.30,5580.55,25168.16,0.1790,59346
46,mixed,16,14,2,16,31459.90,722823.62,1004.13,31029.54,430.37,16.61,5654.90,25374.63,0.1797,59346
47,mixed,16,14,2,16,31418.05,733935.81,1001.41,30990.78,427.26,17.12,5741.70,25249.09,0.1828,59346
48,mixed,16,14,2,16,31507.04,729356.13,1013.31,31079.23,427.81,17.12,5706.01,25373.22,0.1811,59346
49,mixed,16,14,2,16,31511.23,723107.39,1000.96,31078.11,433.12,16.83,5657.10,25421.02,0.1795,59346
50,mixed,16,14,2,16,31518.37,709140.35,1011.23,31085.09,433.28,19.71,5548.06,25537.03,0.1760,59346
51,mixed,16,14,2,16,22855.94,769916.77,1000.99,22430.66,425.28,19.04,6022.80,16407.86,0.2635,59346
52,mixed,16,13,3,16,29242.66,707225.18,1011.01,28819.62,423.04,18.62,5533.10,23286.52,0.1892,59346
53,mixed,16,13,3,16,29422.82,712225.15,1005.82,28991.14,431.68,18.30,5572.12,23419.02,0.1894,59346
54,mixed,16,13,3,16,29642.02,740257.12,1000.26,29220.22,421.79,17.76,5791.07,23429.15,0.1954,59346
55,mixed,16,13,3,16,29360.35,701528.10,1017.47,28932.35,428.00,17.02,5488.64,23443.71,0.1869,59346
56,mixed,16,13,3,16,29455.62,703640.38,999.84,29030.85,424.77,17.76,5505.00,23525.85,0.1869,59346
57,mixed,16,13,3,16,29743.49,721491.74,1004.99,29316.99,426.50,18.85,5644.51,23672.49,0.1898,59346
58,mixed,16,13,3,16,29937.57,756210.66,1005.38,29506.82,430.75,19.58,5915.75,23591.07,0.1976,59346
59,mixed,16,13,3,16,29597.09,704778.43,995.07,29168.86,428.22,19.68,5513.86,23655.01,0.1863,59346
60,mixed,16,13,3,16,29757.34,738176.86,995.87,29331.10,426.24,18.59,5774.79,23556.32,0.1941,59346
61,mixed,16,13,3,16,29962.66,724234.88,1014.88,29533.89,428.77,20.16,5666.01,23867.87,0.1891,59346
62,mixed,16,13,3,16,29868.58,704242.85,1011.17,29440.42,428.16,18.59,5509.80,23930.62,0.1845,59346
63,mixed,16,13,3,16,30063.49,735343.26,996.74,29645.02,418.46,19.33,5752.66,23892.37,0.1914,59346
64,mixed,16,13,3,16,29972.86,724773.92,1009.02,29544.29,428.58,20.00,5670.18,23874.11,0.1892,59346
65,mixed,16,13,3,16,30181.70,728249.38,995.20,29751.14,430.56,18.24,5697.22,24053.91,0.1888,59346
66,mixed,16,13,3,16,30408.48,733544.58,1016.93,29982.72,425.76,19.14,5738.76,24243.96,0.1887,59346
67,mixed,16,13,3,16,30616.61,748211.42,1006.27,30190.08,426.53,20.51,5853.26,24336.82,0.1912,59346
68,mixed,16,13,3,16,30636.10,747923.17,1008.35,30212.00,424.10,19.49,5851.03,24360.97,0.1910,59346
69,mixed,16,13,3,16,30894.46,755467.42,1014.82,30463.71,430.75,20.54,5910.02,24553.69,0.1913,59346
70,mixed,16,13,3,16,29523.52,773344.13,1011.23,29093.60,429.92,20.70,6049.65,23043.95,0.2049,59346
71,mixed,16,12,4,16,28648.54,764243.81,1010.88,28216.77,431.78,20.83,5978.55,22238.22,0.2087,59346
72,mixed,16,12,4,16,28201.02,729917.22,1006.27,27777.66,423.36,20.19,5710.34,22067.32,0.2025,59346
73,mixed,16,12,4,16,28371.78,736211.39,994.94,27949.28,422.50,20.99,5759.42,22189.86,0.2030,59346
74,mixed,16,12,4,16,28073.70,717709.79,1007.52,27647.30,426.40,20.64,5614.98,22032.32,0.2000,59346
75,mixed,16,12,4,16,28048.58,710697.79,1013.06,27617.86,430.72,20.90,5560.24,22057.62,0.1982,59346
76,mixed,16,12,4,16,28436.86,738657.73,1000.61,28006.56,430.30,20.13,5778.58,22227.98,0.2032,59346
77,mixed,16,12,4,16,28383.49,742529.57,1005.25,27958.24,425.25,20.16,5808.87,22149.37,0.2047,59346
78,mixed,16,12,4,16,28366.59,736333.38,1018.30,27937.15,429.44,20.42,5760.56,22176.59,0.2031,59346
79,mixed,16,12,4,16,28634.62,763212.83,1013.86,28204.54,430.08,24.90,5970.52,22234.02,0.2085,59346
80,mixed,16,12,4,16,28380.54,730880.90,1012.22,27953.70,426.85,20.74,5717.91,22235.78,0.2015,59346
81,mixed,16,12,4,16,28492.16,721808.16,1002.88,28066.34,425.82,20.26,5646.96,22419.37,0.1982,59346
82,mixed,16,12,4,16,28604.99,736722.11,995.49,28180.29,424.70,19.74,5763.42,22416.87,0.2015,59346
83,mixed,16,12,4,16,28766.78,747344.16,1000.96,28335.14,431.65,19.65,5846.45,22488.69,0.2032,59346
84,mixed,16,12,4,16,28873.92,770715.49,1017.47,28441.47,432.45,26.27,6029.16,22412.31,0.2088,59346
85,mixed,16,12,4,16,28742.78,730541.38,997.18,28314.75,428.03,21.60,5715.15,22599.61,0.1988,59346
86,mixed,16,12,4,16,28799.84,713910.78,1006.82,28369.06,430.78,21.22,5585.29,22783.76,0.1939,59346
87,mixed,16,12,4,16,28809.34,740979.04,1009.63,28383.87,425.47,21.02,5796.79,22587.09,0.2012,59346
88,mixed,16,12,4,16,28935.78,777319.81,1005.18,28502.08,433.70,26.59,6080.66,22421.42,0.2101,59346
89,mixed,16,12,4,16,29038.53,753581.38,1001.82,28612.42,426.11,20.64,5895.18,22717.23,0.2030,59346
90,mixed,16,12,4,16,28772.93,737190.78,1001.09,28348.32,424.61,21.54,5767.12,22581.20,0.2004,59346
91,mixed,16,12,4,16,29161.57,758671.68,1018.50,28732.13,429.44,21.54,5935.08,22797.05,0.2035,59346
92,mixed,16,12,4,16,22075.07,793450.78,1016.10,21643.10,431.97,23.14,6206.77,15436.33,0.2812,59346
93,mixed,16,11,5,16,27497.98,768067.58,997.09,27063.07,434.91,27.26,6008.32,21054.75,0.2185,59346
94,mixed,16,11,5,16,27167.55,744080.38,1000.90,26744.74,422.82,21.25,5820.95,20923.79,0.2143,59346
95,mixed,16,11,5,16,27531.30,769328.48,1011.39,27101.63,429.66,21.66,6018.28,21083.35,0.2186,59346
96,mixed,16,11,5,16,27454.85,768883.01,1001.73,27030.08,424.77,22.46,6014.72,21015.36,0.2191,59346
97,mixed,16,11,5,16,27227.17,752394.88,1015.14,26800.22,426.94,21.38,5886.02,20914.21,0.2162,59346
98,mixed,16,11,5,16,27546.91,773583.65,1007.20,27120.45,426.46,22.43,6051.49,21068.96,0.2197,59346
99,mixed,16,11,5,16,27550.30,757732.74,1012.70,27120.77,429.54,24.19,5927.70,21193.07,0.2152,59346
100,mixed,16,11,5,16,27565.63,753142.59,999.97,27138.43,427.20,23.20,5891.74,21246.69,0.2137,59346
101,mixed,16,11,5,16,27744.38,767604.96,1009.79,27308.03,436.35,22.98,6004.80,21303.23,0.2164,59346
102,mixed,16,11,5,16,27423.49,763696.19,997.98,27000.00,423.49,22.43,5974.17,21025.83,0.2178,59346
103,mixed,16,11,5,16,27515.74,745048.29,1015.81,27085.31,430.43,21.31,5828.63,21256.69,0.2118,59346
104,mixed,16,11,5,16,27693.22,764780.96,1021.95,27264.00,429.22,21.73,5982.84,21281.16,0.2160,59346
105,mixed,16,11,5,16,27611.36,743212.26,994.14,27187.07,424.29,21.82,5814.11,21372.96,0.2106,59346
106,mixed,16,11,5,16,27707.94,739119.42,1005.41,27271.33,436.61,26.27,5782.23,21489.10,0.2087,59346
107,mixed,16,11,5,16,27463.17,734270.30,1012.83,27034.46,428.70,23.30,5744.40,21290.06,0.2092,59346
108,mixed,16,11,5,16,27677.38,760676.03,1003.07,27242.75,434.62,21.54,5950.62,21292.13,0.2150,59346
109,mixed,16,11,5,16,28197.82,768784.90,1000.03,27766.14,431.68,22.40,6013.94,21752.20,0.2133,59346
110,mixed,16,11,5,16,27767.94,735358.30,1008.67,27337.57,430.37,22.69,5752.87,21584.70,0.2072,59346
111,mixed,16,11,5,16,27990.37,761360.00,1015.97,27561.38,428.99,23.84,5956.06,21605.31,0.2128,59346
112,mixed,15,11,4,16,28689.31,726183.68,1010.69,28259.39,429.92,19.94,5681.21,22578.19,0.1980,59346
113,mixed,15,11,4,16,28674.98,718163.07,998.62,28250.34,424.64,21.02,5618.45,22631.89,0.1959,59346
114,mixed,15,11,4,16,28761.28,711628.32,994.02,28333.82,427.46,21.38,5567.36,22766.46,0.1936,59346
115,mixed,15,11,4,16,23417.82,796641.76,1014.82,22990.85,426.98,22.66,6231.69,16759.16,0.2661,59346
116,mixed,15,10,5,16,26925.22,733152.74,1008.51,26500.61,424.61,23.46,5735.63,20764.97,0.2130,59346
117,mixed,15,10,5,16,27059.65,714280.70,1000.42,26630.56,429.09,23.97,5588.13,21042.43,0.2065,59346
118,mixed,15,10,5,16,27001.41,736054.75,1004.06,26574.30,427.10,23.36,5758.27,20816.03,0.2133,59346
119,mixed,15,10,5,16,26821.89,726913.95,1014.46,26391.62,430.27,22.40,5686.94,20704.68,0.2120,59346
120,mixed,15,10,5,16,27173.41,714181.60,993.57,26736.96,436.45,22.18,5587.31,21149.65,0.2056,59346
121,mixed,15,10,5,16,27105.34,720655.94,1001.12,26677.70,427.65,22.82,5637.95,21039.75,0.2080,59346
122,mixed,15,10,5,16,27057.57,735097.34,1002.21,26631.87,425.70,22.91,5750.78,20881.09,0.2125,59346
123,mixed,15,10,5,16,27145.41,731371.39,1019.90,26715.14,430.27,23.65,5721.81,20993.33,0.2108,59346
124,mixed,15,10,5,16,27056.13,719201.15,1012.64,26626.02,430.11,23.74,5626.67,20999.35,0.2080,59346
125,mixed,15,10,5,16,27315.58,735155.90,1010.34,26882.66,432.93,23.10,5751.30,21131.36,0.2106,59346
126,mixed,15,10,5,16,27417.60,732271.74,1007.14,26983.49,434.11,24.03,5728.74,21254.75,0.2089,59346
127,mixed,15,10,5,16,27351.10,733348.13,1010.91,26924.13,426.98,23.07,5737.18,21186.95,0.2098,59346
128,mixed,15,10,5,16,27556.22,745978.30,1012.80,27127.20,429.02,23.62,5835.87,21291.33,0.2118,59346
129,mixed,15,10,5,16,27374.59,748357.98,1002.18,26943.10,431.49,23.49,5854.38,21088.73,0.2139,59346
130,mixed,14,10,4,16,28521.95,733473.50,1002.37,28098.75,423.20,20.16,5738.09,22360.66,0.2012,59346
