iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,16,16,0,16,29736.51,678982.82,967.94,29314.82,421.70,13.89,5312.12,24002.70,0.1786,59346
1,prefill,16,16,0,16,32481.15,625354.69,962.46,32051.58,429.57,11.65,4893.10,27158.48,0.1506,59346
2,prefill,16,16,0,16,32415.36,635711.55,961.50,31989.95,425.41,12.83,4974.01,27015.94,0.1534,59346
3,prefill,16,16,0,16,32625.73,647360.77,950.50,32196.93,428.80,12.16,5064.93,27132.00,0.1552,59346
4,prefill,16,16,0,16,32972.19,648395.71,968.00,32544.26,427.94,11.46,5073.15,27471.10,0.1539,59346
5,prefill,16,16,0,16,32809.82,643641.31,959.55,32381.79,428.03,13.54,5035.94,27345.85,0.1535,59346
6,prefill,16,16,0,16,32843.65,659703.01,961.57,32421.63,422.02,11.30,5161.44,27260.19,0.1572,59346
7,prefill,16,16,0,16,33022.34,658679.58,968.45,32593.12,429.22,12.10,5153.50,27439.62,0.1561,59346
8,prefill,16,16,0,16,33193.54,673653.54,954.98,32774.66,418.88,12.80,5270.38,27504.28,0.1588,59346
9,prefill,16,16,0,16,33155.42,657976.06,953.54,32730.40,425.02,12.03,5147.89,27582.51,0.1553,59346
10,prefill,16,16,0,16,33188.03,667638.50,958.85,32766.53,421.50,12.29,5223.42,27543.11,0.1574,59346
11,prefill,16,16,0,16,33189.34,666115.46,966.21,32765.44,423.90,12.13,5211.58,27553.86,0.1570,59346
12,prefill,16,16,0,16,33520.86,678793.15,968.19,33102.53,418.34,11.10,5310.64,27791.89,0.1584,59346
13,prefill,16,16,0,16,33560.58,682816.38,960.64,33135.07,425.50,12.93,5342.01,27793.06,0.1592,59346
14,prefill,16,16,0,16,33569.54,674195.20,973.82,33146.34,423.20,10.43,5274.76,27871.58,0.1571,59346
15,prefill,16,16,0,16,33570.62,654328.00,962.66,33140.16,430.46,13.73,5119.46,28020.70,0.1525,59346
16,mixed,16,15,1,16,28633.18,748207.90,954.82,28210.56,422.62,15.17,5852.83,22357.73,0.2044,59346
17,mixed,16,15,1,16,31465.66,702523.14,967.49,31039.23,426.43,15.20,5496.02,25543.21,0.1747,59346
18,mixed,16,15,1,16,31508.19,702696.67,953.98,31078.91,429.28,15.49,5497.27,25581.64,0.1745,59346
19,mixed,16,15,1,16,31775.81,732810.66,963.30,31350.46,425.34,14.46,5732.61,25617.85,0.1804,59346
20,mixed,16,15,1,16,31700.13,717763.74,963.33,31273.63,426.50,15.26,5615.06,25658.58,0.1771,59346
21,mixed,16,15,1,16,31703.58,710477.06,957.34,31281.28,422.30,14.37,5558.08,25723.20,0.1753,59346
22,mixed,16,15,1,16,31914.46,730842.14,966.59,31485.12,429.34,15.58,5717.26,25767.86,0.1791,59346
23,mixed,16,15,1,16,31724.10,706218.46,950.59,31298.40,425.70,14.34,5524.76,25773.64,0.1742,59346
24,mixed,16,15,1,16,32155.30,721915.39,953.73,31738.11,417.18,14.24,5647.41,26090.70,0.1756,59346
25,mixed,16,15,1,16,32086.75,721362.59,963.81,31665.86,420.90,14.66,5643.18,26022.68,0.1759,59346
26,mixed,16,15,1,16,32212.19,739899.33,960.64,31788.80,423.39,15.39,5787.97,26000.83,0.1797,59346
27,mixed,16,15,1,16,32056.54,698948.99,959.71,31635.84,420.70,14.82,5468.04,26167.80,0.1706,59346
28,mixed,16,15,1,16,32410.50,709540.38,964.16,31988.74,421.76,13.47,5550.82,26437.92,0.1713,59346
29,mixed,16,15,1,16,32403.71,717337.66,961.73,31980.96,422.75,14.37,5611.71,26369.25,0.1732,59346
30,mixed,16,15,1,16,32681.82,743511.39,967.10,32263.55,418.27,14.62,5816.24,26447.31,0.1780,59346
31,mixed,16,15,1,16,32526.94,735033.28,969.73,32103.65,423.30,13.38,5750.02,26353.62,0.1768,59346
32,mixed,16,15,1,16,32458.21,717154.78,955.46,32033.06,425.15,17.60,5610.24,26422.82,0.1728,59346
