iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,16,16,0,16,29165.70,662096.80,993.06,28745.06,420.64,12.61,5180.39,23564.67,0.1776,59346
1,prefill,16,16,0,16,32373.38,649659.10,986.72,31954.66,418.72,11.74,5083.17,26871.49,0.1570,59346
2,prefill,16,16,0,16,32371.62,641023.94,990.14,31941.12,430.50,11.23,5015.73,26925.39,0.1549,59346
3,prefill,16,16,0,16,32478.53,653330.50,989.44,32051.36,427.17,11.26,5111.87,26939.49,0.1574,59346
4,prefill,16,16,0,16,32568.67,651786.98,986.43,32148.54,420.13,11.26,5099.79,27048.75,0.1566,59346
5,prefill,16,16,0,16,32686.18,653489.82,989.66,32264.74,421.44,10.85,5113.12,27151.62,0.1564,59346
6,prefill,16,16,0,16,32690.59,652869.95,983.10,32271.84,418.75,11.01,5108.23,27163.61,0.1563,59346
7,prefill,16,16,0,16,32687.78,636685.28,980.77,32260.99,426.78,11.84,4981.77,27279.23,0.1524,59346
8,prefill,16,16,0,16,32962.24,648548.96,980.00,32539.71,422.53,11.49,5074.44,27465.27,0.1539,59346
9,prefill,16,16,0,16,32919.30,634751.14,981.60,32495.87,423.42,11.01,4966.66,27529.21,0.1509,59346
10,prefill,16,16,0,16,33115.10,673021.41,994.21,32690.75,424.35,11.58,5265.75,27425.01,0.1590,59346
11,prefill,16,16,0,16,32928.58,656986.02,988.03,32506.46,422.11,11.84,5140.42,27366.04,0.1561,59346
12,prefill,16,16,0,16,33233.70,656677.92,984.54,32813.76,419.94,10.66,5137.99,27675.77,0.1546,59346
13,prefill,16,16,0,16,33233.15,663693.66,980.03,32812.45,420.70,11.23,5192.76,27619.68,0.1563,59346
14,prefill,16,16,0,16,33414.34,679758.21,989.54,32991.42,422.91,11.78,5318.34,27673.08,0.1592,59346
15,prefill,16,16,0,16,33364.32,665481.38,980.74,32938.85,425.47,14.94,5206.74,27732.11,0.1561,59346
16,mixed,16,15,1,16,28358.78,721027.58,1013.25,27933.70,425.09,12.99,5640.94,22292.75,0.1989,59346
17,mixed,16,15,1,16,31358.37,666863.46,1018.59,30932.38,425.98,13.60,5217.83,25714.56,0.1664,59346
18,mixed,16,15,1,16,31281.95,675381.66,1015.30,30858.78,423.17,13.92,5284.35,25574.43,0.1689,59346
19,mixed,16,15,1,16,31327.49,660764.42,1010.50,30899.74,427.74,14.66,5170.12,25729.63,0.1650,59346
20,mixed,16,15,1,16,31581.89,659670.66,1026.14,31151.84,430.05,14.37,5161.69,25990.15,0.1634,59346
21,mixed,16,15,1,16,31602.82,669099.42,1006.85,31179.78,423.04,14.34,5235.21,25944.57,0.1657,59346
22,mixed,16,15,1,16,31671.94,676569.06,1006.75,31248.42,423.52,13.63,5293.56,25954.85,0.1671,59346
23,mixed,16,15,1,16,31687.33,678866.21,1007.49,31268.22,419.10,13.57,5311.51,25956.71,0.1676,59346
24,mixed,16,15,1,16,32130.34,681522.62,1007.65,31708.26,422.08,12.83,5332.27,26375.99,0.1660,59346
25,mixed,16,15,1,16,31802.78,681307.90,1014.08,31376.54,426.24,14.08,5330.64,26045.90,0.1676,59346
26,mixed,16,15,1,16,31927.68,676541.18,1004.32,31501.92,425.76,14.02,5293.32,26208.60,0.1658,59346
27,mixed,16,15,1,16,32000.35,682564.22,1025.54,31577.79,422.56,13.95,5340.55,26237.25,0.1669,59346
28,mixed,16,15,1,16,32217.86,681346.37,1021.41,31797.12,420.74,13.02,5331.00,26466.12,0.1655,59346
29,mixed,16,15,1,16,32213.22,663820.38,1007.07,31791.26,421.95,14.02,5193.96,26597.30,0.1612,59346
30,mixed,16,15,1,16,32221.54,688990.14,994.59,31802.27,419.26,13.60,5390.51,26411.77,0.1673,59346
31,mixed,16,15,1,16,32261.02,682695.74,1014.88,31835.62,425.41,13.06,5341.49,26494.13,0.1656,59346
32,mixed,16,15,1,16,32330.05,679566.62,1001.34,31905.31,424.74,14.62,5316.94,26588.37,0.1645,59346
33,mixed,16,15,1,16,27161.02,705941.60,1022.43,26732.45,428.58,15.78,5523.16,21209.29,0.2033,59346
34,mixed,16,14,2,16,30705.02,706793.76,997.63,30277.02,428.00,15.62,5529.62,24747.40,0.1801,59346
35,mixed,16,14,2,16,30292.58,682482.43,1016.96,29867.01,425.57,15.84,5339.84,24527.17,0.1763,59346
36,mixed,16,14,2,16,30294.50,668436.86,996.45,29864.29,430.21,15.97,5229.95,24634.34,0.1726,59346
37,mixed,16,14,2,16,30446.37,674086.43,1001.25,30021.28,425.09,16.67,5274.12,24747.16,0.1732,59346
38,mixed,16,14,2,16,30498.24,686232.42,1006.21,30075.04,423.20,15.87,5369.05,24705.99,0.1760,59346
39,mixed,16,14,2,16,30519.01,677456.26,1005.41,30094.40,424.61,14.85,5300.48,24793.92,0.1737,59346
