iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,8,8,0,16,21918.37,688741.98,964.96,21498.08,420.29,13.15,5388.34,16109.74,0.2458,49586
1,prefill,8,8,0,16,22975.55,619477.02,969.98,22552.61,422.94,9.47,4847.24,17705.37,0.2110,49586
2,prefill,8,8,0,16,23010.82,632441.79,947.74,22595.71,415.10,9.31,4948.36,17647.36,0.2150,49586
3,prefill,8,8,0,16,23003.23,627099.17,948.99,22581.31,421.92,9.82,4906.63,17674.69,0.2133,49586
4,prefill,8,8,0,16,23270.50,617832.54,955.46,22848.61,421.89,9.92,4834.28,18014.33,0.2077,49586
5,prefill,8,8,0,16,23309.44,634734.30,964.26,22884.42,425.02,10.78,4966.40,17918.02,0.2131,49586
6,prefill,8,8,0,16,23418.50,629946.88,959.81,22990.66,427.84,10.56,4928.96,18061.70,0.2105,49586
7,prefill,8,8,0,16,23288.58,631657.98,962.08,22867.46,421.12,9.38,4942.34,17925.11,0.2122,49586
8,prefill,8,8,0,16,23611.33,626998.72,959.36,23190.02,421.31,8.80,4905.92,18284.09,0.2078,49586
9,prefill,8,8,0,16,23618.24,630174.02,955.36,23195.23,423.01,10.18,4930.70,18264.53,0.2088,49586
10,prefill,8,8,0,16,23668.48,652741.86,963.97,23248.93,419.55,9.92,5107.08,18141.85,0.2158,49586
11,prefill,8,8,0,16,23663.68,632474.62,964.26,23235.36,428.32,9.57,4948.74,18286.62,0.2091,49586
12,prefill,8,8,0,16,24145.92,681611.39,955.62,23724.86,421.06,9.18,5332.55,18392.31,0.2208,49586
13,prefill,8,8,0,16,24054.37,660890.40,960.35,23628.29,426.08,10.14,5170.71,18457.58,0.2150,49586
14,prefill,8,8,0,16,23879.49,650275.20,958.21,23457.76,421.73,10.34,5087.76,18370.00,0.2131,49586
15,prefill,8,8,0,16,24191.62,664492.35,953.92,23766.14,425.47,12.13,5198.80,18567.35,0.2149,49586
16,mixed,8,7,1,16,21216.13,748978.66,966.14,20799.04,417.09,12.86,5858.94,14940.10,0.2762,49586
17,mixed,8,7,1,16,22280.10,660315.87,965.57,21857.28,422.82,13.70,5166.26,16691.02,0.2319,49586
18,mixed,8,7,1,16,22205.44,675344.45,972.10,21775.46,429.98,13.25,5283.72,16491.73,0.2379,49586
19,mixed,8,7,1,16,22591.58,695021.12,965.18,22162.05,429.54,12.99,5437.39,16724.65,0.2407,49586
20,mixed,8,7,1,16,22848.64,701062.34,965.34,22428.32,420.32,13.18,5484.59,16943.73,0.2400,49586
21,mixed,8,7,1,16,22611.84,680129.92,962.18,22189.60,422.24,13.66,5321.03,16868.57,0.2353,49586
22,mixed,8,7,1,16,22639.71,691287.71,966.72,22216.13,423.58,12.83,5408.24,16807.89,0.2389,49586
23,mixed,8,7,1,16,22735.71,684099.26,960.64,22306.75,428.96,13.02,5352.03,16954.72,0.2354,49586
24,mixed,8,7,1,16,22982.18,687359.78,951.36,22553.15,429.02,11.55,5377.43,17175.72,0.2340,49586
25,mixed,8,7,1,16,23028.64,709575.42,965.76,22598.11,430.53,13.12,5551.10,17047.01,0.2411,49586
26,mixed,8,7,1,16,23105.31,698612.13,959.30,22683.17,422.14,13.25,5465.40,17217.77,0.2365,49586
27,mixed,8,7,1,16,23144.45,714227.65,966.53,22728.35,416.10,11.78,5587.45,17140.90,0.2414,49586
28,mixed,8,7,1,16,23100.13,681739.94,960.42,22679.17,420.96,12.80,5333.60,17345.57,0.2309,49586
29,mixed,8,7,1,16,23239.55,701109.09,967.17,22816.54,423.01,12.58,5484.97,17331.57,0.2360,49586
30,mixed,8,7,1,16,23328.83,696711.39,969.34,22900.96,427.87,13.25,5450.63,17450.33,0.2336,49586
31,mixed,8,7,1,16,23208.45,681971.55,972.26,22782.27,426.18,12.61,5335.50,17446.77,0.2299,49586
32,mixed,8,7,1,16,23308.29,694226.18,963.78,22884.99,423.30,13.38,5431.17,17453.82,0.2330,49586
33,mixed,8,7,1,16,20549.63,786222.24,960.61,20126.98,422.66,15.33,6149.87,13977.11,0.2993,49586
34,mixed,8,6,2,16,21759.52,708709.41,961.34,21340.16,419.36,15.07,5544.30,15795.86,0.2548,49586
35,mixed,8,6,2,16,21709.34,729632.29,964.61,21286.21,423.14,14.18,5707.79,15578.42,0.2629,49586
36,mixed,8,6,2,16,21710.56,714136.48,962.05,21284.61,425.95,15.07,5586.71,15697.90,0.2573,49586
37,mixed,8,6,2,16,22046.34,727654.88,954.78,21620.54,425.79,14.82,5692.26,15928.28,0.2582,49586
38,mixed,8,6,2,16,21926.75,720540.93,952.83,21502.69,424.06,14.27,5636.67,15866.02,0.2571,49586
39,mixed,8,6,2,16,22021.76,731459.52,954.62,21600.58,421.18,14.53,5721.99,15878.59,0.2598,49586
40,mixed,8,6,2,16,22007.23,728688.06,964.83,21587.26,419.97,15.39,5700.41,15886.85,0.2590,49586
41,mixed,8,6,2,16,22059.62,725061.22,961.60,21635.33,424.29,15.42,5672.05,15963.27,0.2571,49586
