iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,1,1,0,16,17457.92,643542.08,961.60,17038.43,419.49,8.22,5035.19,12003.25,0.2884,41046
1,prefill,1,1,0,16,18214.56,620540.35,968.86,17797.22,417.34,5.47,4855.54,12941.68,0.2666,41046
2,prefill,1,1,0,16,18245.25,617433.02,958.43,17828.42,416.83,5.41,4831.18,12997.23,0.2648,41046
3,prefill,1,1,0,16,18096.03,618639.74,949.60,17681.54,414.50,5.15,4840.54,12840.99,0.2675,41046
4,prefill,1,1,0,16,18538.27,623372.67,960.29,18116.10,422.18,5.50,4877.60,13238.49,0.2631,41046
5,prefill,1,1,0,16,18306.18,632622.53,958.88,17888.61,417.57,5.22,4949.85,12938.75,0.2704,41046
6,prefill,1,1,0,16,18589.86,648037.09,958.82,18171.71,418.14,5.60,5070.28,13101.43,0.2727,41046
7,prefill,1,1,0,16,18490.14,611713.22,961.73,18070.37,419.78,5.76,4786.52,13283.85,0.2589,41046
8,prefill,1,1,0,16,18682.27,635075.87,959.97,18265.92,416.35,5.44,4969.03,13296.89,0.2660,41046
9,prefill,1,1,0,16,18797.47,645588.29,967.01,18378.85,418.62,5.70,5051.21,13327.63,0.2687,41046
10,prefill,1,1,0,16,18598.91,627835.49,956.93,18182.08,416.83,5.25,4912.44,13269.64,0.2641,41046
11,prefill,1,1,0,16,18834.85,637710.62,962.62,18422.56,412.29,5.28,4989.63,13432.93,0.2649,41046
12,prefill,1,1,0,16,19003.87,635897.60,961.41,18583.14,420.74,5.60,4975.46,13607.68,0.2618,41046
13,prefill,1,1,0,16,19125.38,632181.15,959.04,18711.42,413.95,6.14,4946.41,13765.02,0.2586,41046
14,prefill,1,1,0,16,19135.04,651103.55,950.88,18710.62,424.42,4.99,5094.18,13616.45,0.2662,41046
15,prefill,1,1,0,16,19074.78,632377.82,958.27,18655.68,419.10,4.38,4947.94,13707.74,0.2594,41046
16,decode_full,1,0,1,1,11255.33,248095.01,937.73,10814.62,440.70,4.42,1945.57,8869.06,0.1729,41046
17,decode_full,1,0,1,1,11237.31,248464.42,936.22,10786.91,450.40,4.16,1948.44,8838.47,0.1734,41046
18,decode_full,1,0,1,1,11236.96,248242.37,935.04,10791.04,445.92,4.29,1946.70,8844.34,0.1732,41046
19,decode_full,1,0,1,1,11259.87,248254.69,937.44,10802.46,457.41,4.16,1946.81,8855.65,0.1729,41046
20,decode_full,1,0,1,1,11234.50,247995.20,935.78,10788.10,446.40,4.48,1944.77,8843.32,0.1731,41046
21,decode_full,1,0,1,1,11232.22,248059.26,933.06,10784.93,447.30,4.16,1945.25,8839.68,0.1732,41046
22,decode_full,1,0,1,1,11230.37,248146.14,937.18,10781.60,448.77,4.16,1945.96,8835.64,0.1733,41046
23,decode_full,1,0,1,1,11247.65,248201.18,938.30,10802.94,444.70,4.26,1946.40,8856.54,0.1730,41046
24,decode_full,1,0,1,1,11229.82,247921.47,927.33,10785.89,443.94,4.06,1944.13,8841.76,0.1731,41046
25,decode_full,1,0,1,1,11256.45,248144.93,939.55,10807.52,448.93,4.42,1945.97,8861.55,0.1729,41046
26,decode_full,1,0,1,1,11254.40,248278.02,931.87,10806.34,448.06,4.19,1946.95,8859.38,0.1730,41046
27,decode_full,1,0,1,1,11251.90,248167.58,933.38,10804.26,447.65,4.19,1946.10,8858.15,0.1730,41046
28,decode_full,1,0,1,1,11247.42,248246.40,936.90,10803.33,444.10,4.35,1946.74,8856.58,0.1731,41046
29,decode_full,1,0,1,1,11256.99,248018.66,939.36,10813.70,443.30,4.22,1944.98,8868.71,0.1728,41046
30,decode_full,1,0,1,1,11242.27,248307.55,935.04,10795.84,446.43,4.32,1947.21,8848.63,0.1732,41046
31,decode_full,1,0,1,1,11239.84,248368.64,934.02,10798.72,441.12,4.38,1947.68,8851.04,0.1733,41046
32,decode_full,1,0,1,1,11228.99,248114.27,937.60,10781.28,447.71,4.22,1945.72,8835.56,0.1733,41046
33,decode_full,1,0,1,1,11244.42,248334.43,939.20,10798.66,445.76,4.32,1947.45,8851.21,0.1732,41046
34,decode_full,1,0,1,1,11248.03,248100.32,939.58,10798.21,449.82,4.35,1945.62,8852.58,0.1730,41046
35,decode_full,1,0,1,1,11241.66,248510.02,940.67,10800.74,440.93,4.22,1948.83,8851.90,0.1734,41046
36,decode_full,1,0,1,1,11248.67,248473.66,929.89,10801.41,447.26,4.16,1948.47,8852.94,0.1732,41046
37,decode_full,1,0,1,1,11245.22,248290.98,933.47,10802.91,442.30,4.26,1947.07,8855.85,0.1731,41046
38,decode_full,1,0,1,1,11261.02,248340.70,933.18,10810.75,450.27,4.13,1947.45,8863.30,0.1729,41046
39,decode_full,1,0,1,1,11262.43,248182.14,932.83,10813.57,448.86,4.35,1946.21,8867.36,0.1728,41046
40,decode_full,1,0,1,1,11253.25,248154.21,928.10,10809.38,443.87,4.13,1945.96,8863.42,0.1729,41046
41,decode_full,1,0,1,1,11249.98,248417.44,938.59,10803.90,446.08,4.13,1948.09,8855.81,0.1732,41046
42,decode_full,1,0,1,1,11248.51,248148.67,941.31,10806.37,442.14,4.19,1946.02,8860.35,0.1730,41046
43,decode_full,1,0,1,1,11257.70,248176.99,943.14,10812.03,445.66,4.13,1946.25,8865.78,0.1729,41046
44,decode_full,1,0,1,1,11261.76,248250.66,931.55,10820.80,440.96,4.35,1946.74,8874.06,0.1729,41046
45,decode_full,1,0,1,1,11259.17,248437.09,940.16,10814.82,444.35,4.10,1948.26,8866.56,0.1730,41046
46,decode_full,1,0,1,1,11255.17,248042.14,939.90,10805.66,449.50,4.19,1945.17,8860.49,0.1728,41046
47,decode_full,1,0,1,1,11252.70,248228.96,926.69,10812.99,439.71,4.16,1946.53,8866.46,0.1730,41046
48,decode_full,1,0,1,1,11247.20,248262.56,932.90,10794.14,453.06,4.13,1946.84,8847.30,0.1731,41046
49,decode_full,1,0,1,1,11240.67,248204.58,936.35,10801.06,439.62,4.26,1946.41,8854.64,0.1732,41046
50,decode_full,1,0,1,1,11251.68,248446.43,934.14,10805.92,445.76,4.13,1948.29,8857.63,0.1732,41046
51,decode_full,1,0,1,1,11262.88,248314.88,934.43,10814.05,448.83,4.29,1947.26,8866.79,0.1729,41046
52,decode_full,1,0,1,1,11265.66,248246.14,933.60,10818.88,446.78,4.35,1946.72,8872.16,0.1728,41046
53,decode_full,1,0,1,1,11252.19,248467.42,935.04,10810.94,441.25,4.22,1948.46,8862.49,0.1732,41046
54,decode_full,1,0,1,1,11265.86,248268.06,935.87,10822.88,442.98,4.16,1946.91,8875.97,0.1728,41046
55,decode_full,1,0,1,1,11240.83,248343.58,937.82,10790.53,450.30,4.38,1947.51,8843.02,0.1733,41046
56,decode_full,1,0,1,1,11262.66,248396.77,938.98,10822.27,440.38,4.38,1947.94,8874.34,0.1730,41046
57,decode_full,1,0,1,1,11256.80,248267.55,939.71,10812.06,444.74,4.16,1946.93,8865.13,0.1730,41046
58,decode_full,1,0,1,1,11256.86,248579.58,928.16,10810.18,446.69,4.13,1949.28,8860.90,0.1732,41046
59,decode_full,1,0,1,1,11253.60,248267.20,944.70,10809.09,444.51,4.32,1946.97,8862.12,0.1730,41046
60,decode_full,1,0,1,1,11252.26,248437.57,940.38,10809.73,442.53,4.42,1948.27,8861.46,0.1731,41046
61,decode_full,1,0,1,1,11243.87,248326.66,943.04,10801.66,442.21,4.10,1947.42,8854.24,0.1732,41046
62,decode_full,1,0,1,1,11262.02,248242.91,936.70,10811.20,450.82,4.42,1946.72,8864.48,0.1729,41046
63,decode_full,1,0,1,1,11254.88,248301.98,928.54,10811.84,443.04,4.42,1947.11,8864.73,0.1730,41046
64,decode_full,1,0,1,1,11262.14,248212.99,924.70,10821.38,440.77,4.22,1946.39,8874.99,0.1728,41046
65,decode_full,1,0,1,1,11275.46,248307.23,937.70,10829.89,445.57,4.19,1947.23,8882.66,0.1727,41046
66,decode_full,1,0,1,1,11262.14,248422.08,942.69,10816.03,446.11,4.29,1948.16,8867.87,0.1730,41046
67,decode_full,1,0,1,1,11263.33,248358.94,927.65,10818.43,444.90,4.35,1947.55,8870.88,0.1729,41046
68,decode_full,1,0,1,1,11246.66,248326.66,926.02,10794.88,451.78,4.38,1947.29,8847.59,0.1731,41046
69,decode_full,1,0,1,1,11255.97,248333.02,939.74,10814.43,441.54,4.35,1947.44,8866.99,0.1730,41046
70,decode_full,1,0,1,1,11272.64,248155.07,932.38,10827.46,445.18,4.22,1946.00,8881.46,0.1726,41046
71,decode_full,1,0,1,1,11263.94,248384.58,948.42,10822.53,441.41,4.13,1947.91,8874.61,0.1729,41046
72,decode_full,1,0,1,1,11261.82,247901.63,938.85,10810.91,450.91,4.19,1944.07,8866.85,0.1726,41046
73,decode_full,1,0,1,1,11254.98,248221.86,939.97,10811.74,443.23,4.38,1946.58,8865.17,0.1730,41046
74,decode_full,1,0,1,1,11258.91,248250.82,945.76,10812.90,446.02,4.10,1946.85,8866.05,0.1729,41046
75,decode_full,1,0,1,1,11270.40,248177.66,933.73,10831.33,439.07,4.38,1946.18,8885.15,0.1727,41046
76,decode_full,1,0,1,1,11251.74,247835.01,933.12,10808.38,443.36,4.13,1943.50,8864.88,0.1727,41046
77,decode_full,1,0,1,1,11263.36,248022.56,946.46,10824.77,438.59,4.22,1945.07,8879.70,0.1727,41046
78,decode_full,1,0,1,1,11282.43,248493.38,935.65,10840.00,442.43,4.13,1948.66,8891.34,0.1727,41046
79,decode_full,1,0,1,1,11271.20,248422.43,930.46,10821.12,450.08,4.32,1948.07,8873.05,0.1728,41046
80,decode_full,1,0,1,1,11328.61,248456.00,926.50,10885.70,442.91,4.13,1948.30,8937.40,0.1720,41046
81,decode_full,1,0,1,1,11337.41,248593.25,937.15,10896.93,440.48,4.22,1949.46,8947.47,0.1719,41046
82,decode_full,1,0,1,1,11317.18,248437.44,944.77,10870.59,446.59,4.13,1948.30,8922.29,0.1722,41046
83,decode_full,1,0,1,1,11343.55,248457.25,941.15,10902.66,440.90,4.22,1948.42,8954.23,0.1718,41046
84,decode_full,1,0,1,1,11320.90,248564.45,939.14,10880.06,440.83,4.42,1949.25,8930.82,0.1722,41046
85,decode_full,1,0,1,1,11314.94,248189.89,929.41,10869.41,445.54,4.19,1946.24,8923.16,0.1720,41046
86,decode_full,1,0,1,1,11316.03,248247.26,936.10,10864.26,451.78,4.16,1946.75,8917.51,0.1720,41046
87,decode_full,1,0,1,1,11334.53,248382.30,923.01,10881.38,453.15,4.38,1947.70,8933.68,0.1718,41046
88,decode_full,1,0,1,1,11325.18,248294.59,940.06,10879.62,445.57,4.19,1947.15,8932.47,0.1719,41046
89,decode_full,1,0,1,1,11330.43,248679.81,938.82,10887.74,442.69,4.29,1950.15,8937.60,0.1721,41046
90,decode_full,1,0,1,1,11325.60,248583.71,944.54,10877.02,448.58,4.29,1949.44,8927.58,0.1721,41046
91,decode_full,1,0,1,1,11315.58,248158.14,942.24,10875.87,439.71,4.29,1946.10,8929.78,0.1720,41046
92,decode_full,1,0,1,1,11346.40,248266.27,937.22,10897.66,448.74,4.42,1946.90,8950.76,0.1716,41046
93,decode_full,1,0,1,1,11339.52,248445.41,928.58,10899.14,440.38,4.38,1948.23,8950.90,0.1718,41046
94,decode_full,1,0,1,1,11335.58,248353.47,935.65,10893.66,441.92,4.38,1947.57,8946.09,0.1718,41046
95,decode_full,1,0,1,1,11316.03,248178.69,930.08,10874.37,441.66,4.13,1946.16,8928.21,0.1720,41046
96,decode_full,1,0,1,1,11334.53,248568.64,923.33,10896.83,437.70,4.16,1949.16,8947.68,0.1720,41046
97,decode_full,1,0,1,1,11337.41,248405.34,934.34,10892.54,444.86,4.13,1947.97,8944.58,0.1718,41046
98,decode_full,1,0,1,1,11337.95,248574.21,935.78,10887.94,450.02,4.48,1949.30,8938.64,0.1719,41046
99,decode_full,1,0,1,1,11334.56,248459.52,944.22,10887.74,446.82,4.16,1948.47,8939.28,0.1719,41046
100,decode_full,1,0,1,1,11325.12,248331.07,940.10,10884.80,440.32,4.26,1947.43,8937.37,0.1720,41046
101,decode_full,1,0,1,1,11339.26,248454.18,933.92,10897.31,441.95,4.38,1948.34,8948.97,0.1718,41046
102,decode_full,1,0,1,1,11320.90,248514.98,944.10,10881.28,439.62,4.16,1948.90,8932.38,0.1722,41046
103,decode_full,1,0,1,1,11341.98,248580.03,941.54,10902.08,439.90,4.26,1949.39,8952.69,0.1719,41046
104,decode_full,1,0,1,1,11337.66,248483.74,937.12,10891.46,446.21,4.26,1948.60,8942.86,0.1719,41046
105,decode_full,1,0,1,1,11352.96,248434.66,943.55,10904.13,448.83,4.45,1948.27,8955.86,0.1716,41046
106,decode_full,1,0,1,1,11327.14,248518.75,943.97,10886.18,440.96,4.16,1948.93,8937.25,0.1721,41046
107,decode_full,1,0,1,1,11335.65,248731.42,943.30,10891.42,444.22,4.48,1950.58,8940.84,0.1721,41046
108,decode_full,1,0,1,1,11315.55,248402.37,934.85,10871.74,443.81,4.42,1947.95,8923.80,0.1721,41046
109,decode_full,1,0,1,1,11336.67,248441.12,925.34,10894.27,442.40,4.16,1948.18,8946.10,0.1718,41046
110,decode_full,1,0,1,1,11339.39,248282.11,933.63,10897.06,442.34,4.10,1947.00,8950.06,0.1717,41046
