iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
0,prefill,16,16,0,16,45241.57,685651.07,948.00,44801.70,439.87,12.51,5364.06,39437.64,0.1186,74706
1,prefill,16,16,0,16,51314.94,630993.34,945.18,50879.81,435.14,12.48,4937.02,45942.79,0.0962,74706
2,prefill,16,16,0,16,51233.82,641106.69,956.80,50795.58,438.24,10.66,5016.12,45779.46,0.0979,74706
3,prefill,16,16,0,16,51447.17,653364.83,953.06,51017.28,429.89,13.28,5111.86,45905.42,0.0994,74706
4,prefill,16,16,0,16,51772.35,654107.65,962.75,51344.29,428.06,11.62,5117.74,46226.55,0.0989,74706
5,prefill,16,16,0,16,51641.54,649468.10,954.40,51205.60,435.94,10.88,5081.43,46124.17,0.0984,74706
6,prefill,16,16,0,16,51676.35,665839.68,953.47,51241.09,435.26,11.04,5209.32,46031.77,0.1008,74706
7,prefill,16,16,0,16,51874.27,664210.94,954.56,51438.30,435.97,13.28,5196.61,46241.70,0.1002,74706
8,prefill,16,16,0,16,54189.76,762720.61,972.61,53739.81,449.95,15.20,5966.35,47773.45,0.1101,74706
9,prefill,16,16,0,16,56905.60,704515.20,1002.59,56456.61,448.99,15.97,5511.86,50944.75,0.0969,74706
10,prefill,16,16,0,16,58816.13,737267.78,1019.94,58367.49,448.64,15.14,5767.87,52599.62,0.0981,74706
11,prefill,16,16,0,16,54590.59,781435.68,980.10,54150.62,439.97,16.48,6112.62,48038.00,0.1120,74706
12,prefill,16,16,0,16,55921.54,773647.87,989.79,55475.23,446.30,14.94,6051.86,49423.38,0.1082,74706
13,prefill,16,16,0,16,58771.30,991615.30,996.77,58327.23,444.06,14.72,7754.78,50572.45,0.1319,74706
14,prefill,16,16,0,16,60703.01,825826.62,1025.89,60252.32,450.69,16.29,6459.79,53792.53,0.1064,74706
15,prefill,16,16,0,16,60839.23,776312.58,1475.78,60382.18,457.06,17.98,6076.47,54305.70,0.0999,74706
16,mixed,16,15,1,16,43299.97,732339.71,955.74,42871.84,428.13,15.10,5728.87,37142.97,0.1323,74706
17,mixed,16,15,1,16,49470.62,686240.06,959.90,49038.46,432.16,14.75,5368.75,43669.71,0.1085,74706
18,mixed,16,15,1,16,49480.48,686315.55,963.55,49048.29,432.19,13.63,5369.37,43678.92,0.1085,74706
19,mixed,16,15,1,16,49779.90,716467.84,951.74,49344.03,435.87,14.78,5604.84,43739.19,0.1126,74706
20,mixed,16,15,1,16,49696.38,701456.19,970.82,49268.48,427.90,15.42,5487.71,43780.77,0.1104,74706
21,mixed,16,15,1,16,49694.14,693823.78,961.09,49263.17,430.98,14.02,5428.01,43835.16,0.1092,74706
22,mixed,16,15,1,16,49899.65,714119.01,960.90,49469.95,429.70,15.42,5586.56,43883.39,0.1120,74706
23,mixed,16,15,1,16,49718.72,690144.13,960.48,49286.37,432.35,15.62,5399.25,43887.11,0.1086,74706
24,mixed,16,15,1,16,50402.34,710383.74,971.55,49966.56,435.78,18.56,5557.46,44409.10,0.1103,74706
25,mixed,16,15,1,16,50109.41,705265.70,947.71,49677.09,432.32,14.40,5517.29,44159.80,0.1101,74706
26,mixed,16,15,1,16,50212.80,724115.62,954.46,49776.13,436.67,15.01,5664.61,44111.52,0.1128,74706
27,mixed,16,15,1,16,50096.48,685998.14,958.85,49663.39,433.09,14.78,5366.85,44296.54,0.1071,74706
28,mixed,16,15,1,16,50377.86,692968.13,958.78,49946.56,431.30,15.52,5421.30,44525.26,0.1076,74706
29,mixed,16,15,1,16,50389.18,700427.97,956.96,49957.54,431.65,13.92,5479.57,44477.97,0.1087,74706
30,mixed,16,15,1,16,50668.96,727524.45,964.54,50238.53,430.43,14.37,5691.32,44547.21,0.1123,74706
31,mixed,16,15,1,16,50536.45,718861.12,951.78,50105.22,431.23,14.66,5623.54,44481.68,0.1113,74706
32,mixed,16,15,1,16,50442.82,700810.59,963.94,50009.50,433.31,15.01,5482.61,44526.89,0.1087,74706
33,mixed,16,15,1,16,41395.10,741186.24,972.99,40958.21,436.90,16.29,5798.12,35160.09,0.1401,74706
34,mixed,16,14,2,16,47228.48,684848.70,945.22,46784.77,443.71,18.14,5357.77,41427.00,0.1134,74706
35,mixed,16,14,2,16,47427.46,700615.01,962.94,46994.08,433.38,17.22,5481.08,41513.00,0.1156,74706
36,mixed,16,14,2,16,47341.44,707789.22,956.10,46904.99,436.45,17.34,5537.07,41367.92,0.1170,74706
37,mixed,16,14,2,16,47635.01,720703.17,960.64,47200.06,434.94,16.54,5638.00,41562.07,0.1184,74706
38,mixed,16,14,2,16,47536.93,707735.74,959.07,47093.63,443.30,16.64,5536.68,41556.95,0.1165,74706
39,mixed,16,14,2,16,47730.94,729222.05,964.77,47292.26,438.69,17.70,5704.58,41587.67,0.1195,74706
40,mixed,16,14,2,16,47906.75,731451.58,956.38,47469.54,437.22,15.74,5721.94,41747.60,0.1194,74706
41,mixed,16,14,2,16,48063.68,733201.92,971.81,47624.70,438.98,15.33,5735.73,41888.97,0.1193,74706
42,mixed,16,14,2,16,48015.81,718483.49,961.79,47582.43,433.38,17.34,5620.67,41961.77,0.1171,74706
43,mixed,16,14,2,16,48143.01,744109.73,956.22,47708.10,434.91,15.74,5820.83,41887.27,0.1209,74706
44,mixed,16,14,2,16,48060.64,718433.50,958.24,47624.90,435.74,16.86,5620.25,42004.65,0.1169,74706
45,mixed,16,14,2,16,48163.94,732909.57,967.01,47733.50,430.43,17.54,5733.41,42000.09,0.1190,74706
46,mixed,16,14,2,16,48421.66,725230.02,961.22,47981.09,440.58,16.90,5673.37,42307.72,0.1172,74706
47,mixed,16,14,2,16,48594.27,730857.50,962.46,48163.90,430.37,16.42,5717.34,42446.56,0.1177,74706
48,mixed,16,14,2,16,48534.46,721190.53,945.89,48103.46,431.01,15.74,5641.69,42461.77,0.1162,74706
49,mixed,16,14,2,16,48464.86,712307.74,957.38,48030.37,434.50,17.12,5572.38,42457.98,0.1150,74706
50,mixed,16,14,2,16,48562.27,737488.93,959.39,48123.04,439.23,18.21,5769.13,42353.91,0.1188,74706
51,mixed,16,14,2,16,33246.59,796316.00,962.34,32816.19,430.40,19.14,6228.74,26587.46,0.1873,74706
52,mixed,16,13,3,16,45685.47,748034.62,970.27,45251.87,433.60,17.92,5851.60,39400.27,0.1281,74706
53,mixed,16,13,3,16,45546.02,738189.28,965.06,45115.10,430.91,18.75,5774.64,39340.46,0.1268,74706
54,mixed,16,13,3,16,45813.54,764524.38,963.49,45383.62,429.92,18.94,5980.37,39403.24,0.1305,74706
55,mixed,16,13,3,16,45760.10,766909.15,954.21,45333.54,426.56,17.98,5998.93,39334.60,0.1311,74706
56,mixed,16,13,3,16,45853.57,764737.44,956.96,45417.41,436.16,19.62,5981.99,39435.42,0.1305,74706
57,mixed,16,13,3,16,46028.06,772699.42,957.54,45597.38,430.69,19.84,6044.19,39553.18,0.1313,74706
58,mixed,16,13,3,16,45903.07,764218.08,962.27,45472.03,431.04,18.98,5977.97,39494.06,0.1302,74706
59,mixed,16,13,3,16,45999.71,766470.30,961.92,45560.77,438.94,18.62,5995.56,39565.20,0.1303,74706
60,mixed,16,13,3,16,46406.40,778473.18,947.65,45963.46,442.94,17.98,6089.23,39874.23,0.1312,74706
61,mixed,16,13,3,16,46234.75,744924.64,971.46,45801.92,432.83,19.84,5827.31,39974.61,0.1260,74706
62,mixed,16,13,3,16,46707.71,779558.78,957.25,46265.89,441.82,19.94,6097.78,40168.11,0.1306,74706
63,mixed,16,13,3,16,46182.43,750482.02,969.98,45751.23,431.20,18.78,5870.72,39880.51,0.1271,74706
64,mixed,16,13,3,16,46191.23,758328.51,958.40,45759.14,432.10,18.88,5931.93,39827.21,0.1284,74706
65,mixed,16,13,3,16,46492.93,759518.50,964.64,46056.70,436.22,19.10,5941.27,40115.43,0.1278,74706
66,mixed,16,13,3,16,46732.48,778631.20,967.71,46298.34,434.14,19.94,6090.62,40207.72,0.1303,74706
67,mixed,16,13,3,16,46818.85,780771.74,966.21,46385.86,432.99,19.78,6107.33,40278.53,0.1304,74706
68,mixed,16,13,3,16,46840.74,770344.03,969.79,46405.92,434.82,20.22,6025.89,40380.03,0.1286,74706
69,mixed,16,13,3,16,46591.30,754874.05,959.33,46156.48,434.82,21.34,5904.95,40251.53,0.1267,74706
70,mixed,16,13,3,16,44796.48,806426.69,969.09,44364.06,432.42,20.64,6307.78,38056.28,0.1408,74706
71,mixed,16,12,4,16,43928.03,814507.71,972.03,43479.81,448.22,21.63,6370.94,37108.87,0.1450,74706
72,mixed,16,12,4,16,43747.90,780598.34,957.15,43309.98,437.92,20.99,6105.90,37204.08,0.1396,74706
73,mixed,16,12,4,16,43639.62,778256.93,969.79,43188.99,450.62,21.63,6087.71,37101.28,0.1395,74706
74,mixed,16,12,4,16,43236.26,753680.86,957.31,42799.07,437.18,20.96,5895.61,36903.46,0.1364,74706
75,mixed,16,12,4,16,43433.98,788994.66,956.74,42994.30,439.68,20.32,6171.50,36822.81,0.1421,74706
76,mixed,16,12,4,16,47600.38,840804.38,1010.59,46775.23,825.15,25.28,6576.68,40198.55,0.1382,74706
77,mixed,16,12,4,16,47302.40,816303.26,1019.10,46840.54,461.86,24.70,6385.33,40455.21,0.1350,74706
78,mixed,16,12,4,16,50590.18,889650.30,1019.87,50124.03,466.14,24.32,6958.36,43165.67,0.1375,74706
79,mixed,16,12,4,16,47002.30,868398.85,990.37,46547.01,455.30,24.16,6792.10,39754.90,0.1445,74706
