iter,phase,n_live,n_prefill,n_decode,tokens,iter_us,task_sum_us,sched_events_us,busy_any_us,dead_us,prepare_batch_us,perfect_pack_us,worker_idle_us,occupancy,n_tasks
27,decode_full,4,0,4,4,9935.49,396131.30,889.22,9567.97,367.52,10.91,3101.72,6466.25,0.3122,44706
28,decode_full,4,0,4,4,9940.16,400652.74,896.83,9577.95,362.21,10.08,3137.11,6440.85,0.3156,44706
29,decode_full,4,0,4,4,9949.73,402376.51,886.98,9585.57,364.16,10.37,3150.50,6435.07,0.3166,44706
30,decode_full,4,0,4,4,9935.90,400676.67,894.50,9571.49,364.42,10.78,3137.27,6434.21,0.3158,44706
31,decode_full,4,0,4,4,9943.33,389765.79,900.16,9578.37,364.96,10.66,3052.08,6526.29,0.3069,44706
32,decode_full,4,0,4,4,9953.38,400451.39,912.16,9587.68,365.70,10.56,3135.65,6452.03,0.3150,44706
33,decode_full,4,0,4,4,9935.87,391554.53,894.30,9574.37,361.50,10.08,3066.01,6508.36,0.3086,44706
34,decode_full,4,0,4,4,9915.10,390511.90,904.35,9553.76,361.34,10.40,3057.94,6495.82,0.3084,44706
35,decode_full,4,0,4,4,9949.41,398264.35,900.29,9589.66,359.74,10.91,3118.47,6471.19,0.3134,44706
36,decode_full,4,0,4,4,9943.01,391952.10,906.37,9576.58,366.43,10.72,3069.21,6507.37,0.3087,44706
37,decode_full,4,0,4,4,9947.39,394452.00,894.53,9586.91,360.48,10.37,3088.64,6498.27,0.3105,44706
38,decode_full,4,0,4,4,9938.05,388363.46,893.50,9576.26,361.79,10.66,3041.07,6535.19,0.3060,44706
39,decode_full,4,0,4,4,9927.49,378939.14,891.97,9560.32,367.17,10.59,2967.43,6592.89,0.2989,44706
40,decode_full,4,0,4,4,9918.56,373870.18,893.22,9546.72,371.84,10.50,2927.84,6618.88,0.2952,44706
41,decode_full,4,0,4,4,9941.73,380038.53,894.14,9571.23,370.50,10.21,2976.04,6595.20,0.2993,44706
42,decode_full,4,0,4,4,9953.02,386653.18,894.21,9592.00,361.02,10.59,3027.71,6564.29,0.3042,44706
43,decode_full,4,0,4,4,9919.74,373554.59,893.82,9556.13,363.62,10.21,2925.38,6630.75,0.2949,44706
44,decode_full,4,0,4,4,9957.25,398787.55,900.90,9592.19,365.06,10.34,3122.57,6469.63,0.3136,44706
45,decode_full,4,0,4,4,9955.62,390574.30,897.79,9587.33,368.29,10.59,3058.38,6528.95,0.3072,44706
46,decode_full,4,0,4,4,9951.01,376396.51,902.02,9578.78,372.22,10.59,2947.64,6631.14,0.2962,44706
47,decode_full,4,0,4,4,9965.82,386283.78,894.69,9596.80,369.02,10.53,3024.83,6571.97,0.3035,44706
48,decode_full,4,0,4,4,9959.65,384449.95,897.60,9596.26,363.39,10.30,3010.53,6585.73,0.3023,44706
49,decode_full,4,0,4,4,9959.30,391000.06,899.55,9597.50,361.79,10.30,3061.72,6535.79,0.3074,44706
50,decode_full,4,0,4,4,9964.42,386818.46,900.86,9604.32,360.10,10.37,3029.06,6575.26,0.3040,44706
51,decode_full,4,0,4,4,9959.39,395650.21,897.09,9598.18,361.22,10.24,3098.03,6500.15,0.3111,44706
52,decode_full,4,0,4,4,9949.66,391607.58,899.20,9590.43,359.23,10.43,3066.46,6523.97,0.3082,44706
53,decode_full,4,0,4,4,9959.52,397728.90,891.58,9593.86,365.66,10.62,3114.22,6479.63,0.3127,44706
54,decode_full,4,0,4,4,9944.26,394221.89,906.94,9578.59,365.66,10.69,3086.94,6491.65,0.3104,44706
55,decode_full,4,0,4,4,9964.58,389744.26,891.58,9594.34,370.24,10.46,3051.84,6542.49,0.3063,44706
56,decode_full,4,0,4,4,9958.62,396699.01,903.26,9595.39,363.23,10.53,3106.27,6489.12,0.3119,44706
57,decode_full,4,0,4,4,9982.14,401623.07,908.26,9618.21,363.94,10.43,3144.78,6473.43,0.3150,44706
58,decode_full,4,0,4,4,9955.04,403823.97,907.46,9589.31,365.73,10.14,3161.96,6427.35,0.3176,44706
59,decode_full,4,0,4,4,9966.91,409249.22,909.02,9604.80,362.11,10.66,3204.36,6400.44,0.3215,44706
60,decode_full,4,0,4,4,9974.24,398722.88,895.46,9613.76,360.48,10.24,3122.02,6491.74,0.3130,44706
61,decode_full,4,0,4,4,9967.33,387575.55,901.22,9602.85,364.48,10.40,3034.97,6567.87,0.3045,44706
62,decode_full,4,0,4,4,9952.90,383270.62,906.46,9588.77,364.13,10.34,3001.38,6587.38,0.3016,44706
63,decode_full,4,0,4,4,9965.70,401761.60,904.83,9600.77,364.93,10.46,3145.83,6454.94,0.3157,44706
64,decode_full,4,0,4,4,9935.68,379350.21,903.30,9573.95,361.73,10.37,2970.73,6603.22,0.2990,44706
65,decode_full,4,0,4,4,9975.04,393976.00,892.51,9612.03,363.01,10.08,3084.91,6527.12,0.3093,44706
66,decode_full,4,0,4,4,9979.52,397482.69,897.38,9617.28,362.24,10.24,3112.34,6504.94,0.3119,44706
67,decode_full,4,0,4,4,9966.21,395462.37,910.24,9602.88,363.33,10.34,3096.66,6506.22,0.3107,44706
68,decode_full,4,0,4,4,9961.28,398339.84,912.99,9597.50,363.78,10.27,3119.16,6478.34,0.3131,44706
69,decode_full,4,0,4,4,9964.38,389287.26,903.33,9602.21,362.18,10.30,3048.36,6553.84,0.3059,44706
70,decode_full,4,0,4,4,9931.84,371956.83,900.06,9563.84,368.00,10.27,2912.94,6650.90,0.2933,44706
71,decode_full,4,0,4,4,9968.86,394199.68,896.93,9604.29,364.58,10.02,3086.69,6517.60,0.3096,44706
72,decode_full,4,0,4,4,9940.96,382691.30,890.88,9571.30,369.66,10.18,2996.74,6574.56,0.3015,44706
73,decode_full,4,0,4,4,9952.03,390693.44,896.86,9580.99,371.04,10.24,3059.30,6521.69,0.3074,44706
74,decode_full,4,0,4,4,9975.23,396644.77,904.61,9611.33,363.90,10.18,3105.85,6505.47,0.3114,44706
75,decode_full,4,0,4,4,9963.10,387321.89,899.17,9598.50,364.61,10.43,3032.98,6565.52,0.3044,44706
76,decode_full,4,0,4,4,9963.20,387840.48,901.70,9603.74,359.46,10.72,3037.05,6566.70,0.3048,44706
77,decode_full,4,0,4,4,9932.90,371872.54,901.25,9567.81,365.09,10.59,2912.30,6655.51,0.2932,44706
78,decode_full,4,0,4,4,9935.58,379901.22,910.66,9571.78,363.81,10.27,2975.09,6596.68,0.2994,44706
79,decode_full,4,0,4,4,9944.74,379638.50,892.00,9580.83,363.90,10.05,2972.89,6607.94,0.2989,44706
80,decode_full,4,0,4,4,9964.32,387983.30,901.28,9599.17,365.15,10.50,3038.16,6561.01,0.3049,44706
81,decode_full,4,0,4,4,9963.42,389231.68,906.21,9593.95,369.47,10.24,3047.95,6546.00,0.3059,44706
82,decode_full,4,0,4,4,9972.06,397714.56,902.46,9609.98,362.08,10.27,3114.20,6495.79,0.3123,44706
83,decode_full,4,0,4,4,9975.84,398834.56,906.56,9612.99,362.85,10.34,3122.98,6490.01,0.3131,44706
84,decode_full,4,0,4,4,9966.91,386277.98,889.15,9601.76,365.15,10.56,3024.74,6577.02,0.3035,44706
85,decode_full,4,0,4,4,9944.32,379346.18,884.61,9576.70,367.62,10.24,2970.55,6606.15,0.2987,44706
86,decode_full,4,0,4,4,10000.61,393852.45,904.38,9633.76,366.85,10.34,3084.04,6549.72,0.3084,44706
87,decode_full,4,0,4,4,9985.15,392832.54,898.59,9615.39,369.76,10.34,3076.02,6539.37,0.3081,44706
88,decode_full,4,0,4,4,9981.50,401146.53,889.57,9620.45,361.06,10.30,3140.91,6479.54,0.3147,44706
89,decode_full,4,0,4,4,9970.02,401355.94,916.29,9605.57,364.45,10.66,3142.75,6462.82,0.3152,44706
90,decode_full,4,0,4,4,9955.84,397509.95,901.76,9586.50,369.34,10.53,3112.59,6473.90,0.3126,44706
91,decode_full,4,0,4,4,9963.01,390233.25,905.70,9598.94,364.06,10.85,3055.77,6543.17,0.3067,44706
92,decode_full,4,0,4,4,9973.92,389679.01,899.97,9606.78,367.14,10.24,3051.40,6555.39,0.3059,44706
93,decode_full,4,0,4,4,9981.57,400118.30,904.90,9616.67,364.90,10.50,3132.99,6483.68,0.3139,44706
94,decode_full,4,0,4,4,9957.63,386367.23,900.74,9585.82,371.81,10.66,3025.53,6560.29,0.3038,44706
95,decode_full,4,0,4,4,9983.62,390775.81,898.98,9614.27,369.34,10.14,3059.96,6554.31,0.3065,44706
96,decode_full,4,0,4,4,9950.72,377375.07,898.34,9584.03,366.69,10.56,2955.26,6628.77,0.2970,44706
97,decode_full,4,0,4,4,9973.92,393653.18,913.02,9610.40,363.52,10.62,3082.55,6527.85,0.3091,44706
98,decode_full,4,0,4,4,9975.46,401523.33,900.06,9612.19,363.26,10.30,3143.93,6468.26,0.3152,44706
99,decode_full,4,0,4,4,9976.86,401543.62,901.79,9614.37,362.50,10.69,3144.10,6470.26,0.3151,44706
100,decode_full,4,0,4,4,9971.94,398723.94,904.06,9611.39,360.54,10.30,3122.09,6489.30,0.3131,44706
101,decode_full,4,0,4,4,9980.35,401670.66,903.26,9615.30,365.06,10.85,3145.11,6470.19,0.3151,44706
102,decode_full,4,0,4,4,9981.38,397418.05,910.59,9616.93,364.45,9.86,3111.94,6504.99,0.3118,44706
103,decode_full,4,0,4,4,9985.12,397980.26,901.73,9624.58,360.54,10.14,3116.27,6508.31,0.3121,44706
104,decode_full,4,0,4,4,9991.90,400355.17,892.54,9625.41,366.50,9.82,3134.75,6490.66,0.3137,44706
105,decode_draining,2,0,2,2,9772.51,281445.22,900.77,9403.78,368.74,7.33,2205.83,7197.95,0.2257,44706
106,decode_draining,2,0,2,2,9778.53,271578.37,896.29,9402.30,376.22,7.46,2128.71,7273.60,0.2177,44706
107,decode_draining,2,0,2,2,9763.07,278172.13,896.51,9392.13,370.94,6.75,2180.22,7211.90,0.2233,44706
